,gene,start,end
11557,STM3781,3980765,3982256
11559,STM3782,3982242,3983606
11563,STM3783,3983676,3983970
11566,STM3784,3983960,3984440
11569,STM3785,3984451,3985278
11574,yicN,3985547,3986011
11577,uhpT,3986192,3987660
11584,uhpC,3987726,3989065
11587,uhpB,3989064,3990576
11589,uhpA,3990566,3991169
11593,STM3791,3991231,3992252
11596,STM3792,3992256,3993583
11599,STM3793,3993603,3994529
11602,STM3794,3994842,3995633
11605,ilvN,3995635,3995940
11608,ilvB,3995929,3997629
11611,ivbL,3997724,3997924
11617,ysdA,3998345,3998459
11620,ysdB,3998456,3998545
11622,STM3796A,3998638,3999498
11624,emrD,3999701,4000885
11626,STM3799,4000812,4001897
11628,dsdC,4001961,4002893
11633,dsdX,4003007,4004447
11640,dsdA,4004322,4005787
11643,yidF,4005869,4006399
11645,yidG,4006396,4006768
11647,yidH,4006748,4007106
11652,yidE,4007539,4009213
11655,ibpB,4009390,4009832
11658,ibpA,4009928,4010356
11661,yidQ,4010637,4010983
11664,yidR,4010985,4012222
11667,ccmH,4012333,4013387
11669,ccmG,4013373,4013941
11673,ccmF,4013927,4015872
11675,ccmE,4015855,4016345
11678,ccmD,4016331,4016555
11682,ccmC,4016540,4017297
11685,ccmB,4017329,4018004
11687,ccmA,4017985,4018602
11690,STM3820,4018608,4020020
11693,torD,4020198,4020843
11696,torA,4020823,4023388
11698,torC,4023365,4024615
11707,torR,4024679,4025371
11710,torT,4025344,4026398
11713,torS,4026453,4029199
11716,dgoT,4029225,4030568
11719,dgoA,4030647,4031806
11722,dgoK,4032393,4033282
11724,dgoR,4033268,4033968
11728,yidA,4034218,4035074
11731,STM3832,4035362,4036631
11734,STM3833,4036637,4037838
11737,STM3834,4037946,4038849
11740,gyrB,4038868,4041293
11743,recF,4041311,4042404
11746,dnaN,4042532,4043632
11748,dnaA,4043637,4045114
11753,rpmH,4045639,4045838
11758,rnpA,4045855,4046214
11760,STM3841,4046173,4046435
11764,yidC,4046425,4048084
11766,trmE,4048226,4049590
11769,STM3845,4051391,4052353
11771,STM3846,4052416,4053288
11774,yidY,4054081,4055277
11777,yidZ,4055229,4056205
11780,yieE,4056351,4057118
11783,yieF,4057118,4057702
11785,yieG,4057747,4059210
11787,yieH,4059242,4059918
11790,phoU,4060013,4060750
11793,pstB,4060753,4061541
11796,pstA,4061613,4062517
11799,pstC,4062503,4063478
11802,pstS,4063598,4064760
11809,STM3858,4064805,4066184
11812,STM3859,4066227,4067052
11815,STM3860,4067140,4068897
11817,glmS,4069048,4070891
11820,glmU,4071066,4072513
11827,STM3863,4072756,4073460
11830,atpC,4073684,4074112
11833,atpD,4074124,4075517
11836,atpG,4075533,4076408
11839,atpA,4076447,4077995
11842,atpH,4078001,4078550
11845,atpF,4078549,4079032
11848,atpE,4079079,4079330
11851,atpB,4079365,4080196
11853,atpI,4080189,4080689
11859,gidB,4081185,4081820
11862,gidA,4081911,4083812
11865,mioC,4084179,4084622
11867,asnC,4084712,4085268
11872,asnA,4085215,4086313
11877,yieM,4086318,4087760
11880,yieN,4087763,4089276
11883,kup,4089596,4091475
11886,rbsD,4091572,4092091
11892,rbsA,4092090,4093604
11895,rbsC,4093596,4094575
11898,rbsB,4094585,4095490
11901,rbsK,4095610,4096553
11905,rbsR,4096545,4097555
11907,yieO,4097521,4098959
11910,yieP,4098960,4099678
11913,rrsC,4100145,4101688
11916,gltU,4101772,4101844
11919,rrlC,4102041,4105034
11922,9S,4105041,4105139
11925,rrfC,4105124,4105243
11928,aspT,4105296,4105375
11931,trpT,4105381,4105453
11934,yifA,4105558,4106406
11936,yifE,4106499,4106851
11939,yifB,4106876,4108407
11942,ilvL,4108561,4108846
11947,ilvG,4108972,4110632
11950,ilvM,4110615,4110892
11955,ilvE,4110778,4111839
11958,ilvD,4111982,4113850
11961,ilvA,4113843,4115397
11964,STM3906,4115677,4115998
11968,STM3907,4115989,4116336
11970,ilvY,4116339,4117418
11977,ilvC,4117247,4118865
11984,ppiC,4118957,4119250
11987,STM3911,4119527,4119676
11989,rep,4119776,4121800
11991,gppA,4121840,4123334
11994,rhlB,4123440,4124705
11996,trxA,4124837,4125178
12000,rho,4125597,4126856
12002,rfe,4127086,4128189
12004,wzzE,4128192,4129247
12007,wecB,4129293,4130433
12010,wecC,4130430,4131692
12012,rffG,4131676,4132759
12015,rffH,4132780,4133016
12018,wecD,4133108,4133671
12022,wecE,4133665,4134806
12024,wzxE,4134808,4136058
12026,STM3927,4136040,4137134
12030,wecF,4137118,4138489
12032,wecG,4138469,4139226
12035,yifK,4139425,4140818
12039,argX,4140921,4140994
12042,hisR,4141052,4141124
12045,leuT,4141148,4141231
12048,proM,4141277,4141350
12051,hemY,4141935,4143144
12053,hemX,4143134,4144316
12057,hemD,4144325,4145081
12060,hemC,4145062,4146035
12063,cyaA,4146193,4148926
12069,STM3940,4149026,4149387
12072,STM3941,4149569,4150115
12075,STM3942,4150123,4150489
12078,cyaY,4150560,4150893
12081,STM3944,4150950,4151345
12085,yifL,4152029,4152238
12088,dapF,4152263,4153099
12091,yigA,4153080,4153803
12095,xerC,4153785,4154702
12097,yigB,4154690,4155418
12101,uvrD,4155438,4157716
12106,corA,4158073,4159138
12111,yigF,4159187,4159578
12114,yigG,4159583,4160051
12117,rarD,4160076,4160978
12120,yigI,4161004,4161489
12122,pldA,4161620,4162505
12125,recQ,4162571,4164418
12127,rhtC,4164482,4165102
12129,rthB,4165142,4165775
12132,pldB,4165858,4166889
12135,yigL,4166889,4167705
12138,yigM,4167786,4168685
12140,metR,4168573,4169536
12143,metE,4169764,4172039
12146,STM3966,4172367,4173726
12149,dlhH,4173806,4174630
12154,udp,4174799,4175638
12159,yigN,4175765,4177208
12162,ubiE,4177293,4178059
12165,yigP,4178057,4178674
12169,aarF,4178660,4180311
12171,tatA,4180506,4180771
12175,tatB,4180763,4181323
12177,tatC,4181326,4182105
12179,yigW,4182135,4182929
12182,rfaH,4182937,4183441
12185,yigC,4183602,4185089
12188,ubiB,4185165,4185876
12191,STM3980,4186124,4186843
12194,STM3981,4186892,4187953
12197,fadA,4188150,4189324
12200,fadB,4189323,4191593
12206,pepQ,4191688,4193033
12209,yigZ,4193025,4193647
12212,trkH,4193671,4195137
12215,hemG,4195137,4195694
12218,rrsA,4196072,4197613
12221,ileT,4197683,4197756
12224,alaT,4197871,4197943
12227,rrlA,4198129,4201123
12230,rrfA,4201315,4201436
12233,mobB,4201697,4202227
12236,mobA,4202209,4202805
12239,yihD,4202850,4203132
12242,yihE,4203197,4204195
12245,dsbA,4204196,4204835
12248,yihG,4204848,4205756
12250,polA,4206130,4208930
12253,spf,4209089,4209144
12256,yihA,4209265,4209912
12259,STM4002,4210134,4210361
12262,yihI,4210480,4210995
12264,hemN,4211173,4212557
12267,glnG,4212870,4214288
12270,glnL,4214288,4215410
12276,glnA,4215612,4217110
12278,STM4008,4217000,4217432
12289,typA,4217386,4219220
12292,STM4010,4219275,4220015
12295,STM4011,4219994,4220876
12298,STM4012,4220869,4222110
12300,STM4013,4222112,4222994
12303,STM4014,4222980,4224010
12306,STM4015,4224018,4224871
12309,yshA,4225023,4225726
12312,yihO,4225783,4227213
12315,yihP,4227250,4228645
12318,yihQ,4228678,4230726
12321,yihR,4230758,4231621
12324,yihS,4231619,4232872
12327,yihT,4232876,4233766
12330,yihU,4233777,4234685
12333,yihV,4234827,4235734
12336,yihW,4235757,4236571
12339,yihX,4236750,4237361
12343,rbn,4237344,4238227
12345,yihZ,4238208,4238661
12349,yiiD,4238646,4239647
12351,STM4030,4239662,4240123
12353,STM4031,4240105,4240429
12357,STM4032,4240502,4241438
12360,STM4033,4241997,4242251
12362,fdhE,4242298,4243244
12364,fdoI,4243224,4243870
12368,fdoH,4243856,4244771
12371,fdoG,4244771,4247833
12374,fdhD,4248002,4248852
12377,STM4039,4249120,4250156
12380,yiiG,4250334,4251434
12382,STM4041,4251789,4252119
12385,STM4042,4252112,4252777
12388,STM4042A,4252854,4253420
12390,yiiL,4253509,4253834
12393,STM4044,4253820,4254981
12396,rhaD,4255095,4255936
12399,rhaA,4256065,4257338
12402,rhaB,4257321,4258934
12412,rhaS,4259012,4259914
12418,rhaR,4260056,4260915
12421,rhaT,4260912,4262101
12428,STM4051,4262565,4263248
12430,STM4052,4263406,4264720
12432,STM4053,4264706,4265229
12436,STM4054,4265240,4266229
12439,sodA,4266430,4267172
12454,yiiM,4267179,4267931
12456,STM4057,4267936,4268338
12459,cpxA,4268389,4269776
12461,cpxR,4269759,4270471
12465,cpxP,4270595,4271108
12468,yiiP,4271244,4272158
12471,pfkA,4272334,4273305
12474,sbp,4273503,4274498
12477,ushB,4274584,4275354
12480,STM4065,4275610,4276951
12483,STM4066,4276955,4277921
12486,STM4067,4277924,4278971
12489,STM4068,4279027,4279756
12492,STM4069,4279846,4280018
12495,STM4070,4280029,4280165
12498,STM4071,4280255,4280525
12501,ydeV,4280619,4282223
12504,ydeW,4282299,4283270
12507,ego,4283503,4285049
12510,ydeY,4285035,4286086
12513,ydeZ,4286075,4287084
12516,yneA,4287101,4288135
12519,yneB,4288152,4289039
12522,yneC,4289071,4289412
12525,STM4080,4289415,4290186
12528,tpiA,4290278,4291058
12531,yiiQ,4291158,4291766
12534,yiiR,4291844,4292283
12537,fpr,4292390,4293148
12540,glpX,4293233,4294243
12542,glpK,4294355,4295876
12545,glpF,4295884,4296874
12556,yiiU,4297112,4297367
12559,menG,4297589,4298074
12561,menA,4298167,4299108
12564,hslU,4299163,4300505
12567,hslV,4300504,4301047
12570,ftsN,4301126,4302100
12572,cytR,4302194,4303230
12575,priA,4303374,4305584
12578,rpmE,4305766,4305988
12581,STM4097,4306034,4306702
12584,STM4098,4306897,4308692
12587,metJ,4309144,4309477
12590,metB,4309711,4310886
12594,metL,4310878,4313321
12596,STM4102,4313437,4314301
12599,STM4103,4315530,4316658
12602,STM4104,4316785,4318346
12605,metF,4318378,4319431
12613,katG,4319437,4321776
12618,yijF,4321834,4322463
12621,gldA,4322716,4323833
12624,talC,4323831,4324504
12627,ptsA,4324504,4327011
12631,frwC,4327301,4328393
12634,frwB,4328396,4328728
12637,pflD,4328815,4331124
12640,pflC,4331077,4331968
12643,frwD,4331958,4332323
12646,yijO,4332310,4333173
12649,yijP,4333322,4335067
12652,ppc,4335266,4337927
12655,argE,4338286,4339524
12664,argC,4339438,4340530
12669,argB,4340529,4341314
12672,argH,4341419,4342808
12675,oxyR,4343021,4344010
12681,udhA,4343993,4345408
12684,yijC,4345577,4346227
12687,yijD,4346232,4346602
12690,trmA,4346649,4347894
12695,btuB,4348109,4349967
12698,murI,4349912,4350763
12700,rrsB,4351143,4352686
12703,ileU,4352754,4352827
12706,STM4134,4352942,4353014
12709,rrlB,4353200,4356193
12712,rrfB,4356386,4356506
12715,murB,4356672,4357713
12718,birA,4357696,4358672
12721,coaA,4358707,4359670
12725,STM4141,4359866,4360039
12727,thrU,4360059,4360131
12730,tyrU,4360143,4360224
12733,glyT,4360344,4360415
12736,thrT,4360425,4360497
12739,tufB,4360604,4361800
12742,secE,4362019,4362413
12746,nusG,4362404,4362960
12748,rplK,4363106,4363546
12752,rplA,4363535,4364254
12754,rplJ,4364660,4365171
12757,rplL,4365224,4365603
12760,rpoB,4365911,4369949
12763,rpoC,4370012,4374249
12766,STM4155,4374291,4374614
12768,STM4156,4374620,4374969
12771,STM4157,4375357,4376373
12774,STM4158,4376696,4376884
12776,thiH,4377035,4378182
12778,thiG,4378165,4378947
12781,STM4161,4378937,4379143
12785,thiF,4379118,4379888
12787,thiE,4379869,4380515
12791,thiC,4380504,4382411
12794,rsd,4382763,4383263
12797,yjaD,4383327,4384117
12800,hemE,4384145,4385222
12803,nfi,4385221,4385903
12806,yjaG,4385945,4386535
12808,hupA,4386711,4386994
12811,yjaH,4387006,4387698
12813,zraP,4387740,4388209
12816,hydH,4388437,4389846
12819,hydG,4389838,4391177
12822,purD,4391174,4392475
12825,purH,4392475,4394201
12831,rrsE,4394688,4396232
12834,gltV,4396316,4396388
12837,rrlE,4396624,4399617
12840,rrfE,4399810,4399931
12843,yjaB,4400260,4400708
12846,metA,4400666,4401783
12853,aceB,4401864,4403653
12859,aceA,4403670,4404989
12862,aceK,4405080,4406842
12865,STM4186,4406806,4407217
12868,iclR,4407224,4408060
12871,metH,4408069,4412035
12876,yjbB,4412285,4413933
12879,pepE,4414009,4414712
12882,STM4191,4414770,4414871
12884,STM4192,4414899,4415445
12887,yjbC,4415480,4416361
12890,yjbD,4416358,4416642
12893,STM4195,4416728,4417676
12896,STM4196,4417931,4418664
12899,STM4197,4418856,4419153
12902,STM4198,4419395,4419856
12905,STM4199,4419847,4420457
12908,STM4200,4420457,4422209
12911,STM4201,4422205,4422844
12914,STM4202,4422830,4423952
12916,STM4203,4423936,4424301
12920,STM4204,4424459,4426012
12922,STM4205,4426006,4426943
12925,STM4206,4426932,4427294
12928,STM4207,4427622,4428351
12931,STM4208,4428354,4429404
12933,STM4209,4429385,4429602
12937,STM4210,4429594,4430552
12940,STM4211,4430547,4432901
12942,STM4212,4433455,4433986
12945,STM4213,4433979,4435413
12947,STM4214,4435396,4435600
12951,STM4215,4435590,4436052
12954,STM4216,4436205,4436525
12957,STM4217,4436532,4437143
12960,STM4218,4437140,4437435
12963,STM4219,4438143,4438350
12966,lysC,4438483,4439841
12969,pgi,4440161,4441826
12972,yjbE,4442257,4442512
12975,yjbF,4442546,4443214
12978,yjbG,4443197,4443948
12981,yjbH,4443940,4446044
12983,yjbA,4446175,4446597
12986,malG,4446763,4447669
12989,malF,4447668,4449225
12992,malE,4449344,4450603
13008,malK,4450883,4452005
13011,lamB,4452083,4453452
13014,malM,4453604,4454533
13017,ubiC,4454700,4455211
13020,ubiA,4455212,4456097
13023,plsB,4456196,4458633
13026,dgkA,4458775,4459155
13029,lexA,4459198,4459872
13036,dinF,4460038,4461376
13039,STM4239,4461373,4461486
13041,yjbJ,4461496,4461717
13044,zur,4461816,4462341
13047,STM4242,4462574,4463888
13050,yjbN,4463976,4464974
13052,yjbO,4465129,4465384
13055,qor,4465559,4466550
13058,dnaB,4466589,4468022
13061,alr,4468043,4469133
13064,tyrB,4469271,4470512
13071,aphA,4470688,4471412
13074,yjbQ,4471529,4471957
13077,yjbR,4471947,4472316
13080,STM4252,4472317,4472661
13083,STM4253,4472642,4473100
13086,uvrA,4473229,4476217
13092,STM4255,4476019,4476135
13095,ssb,4476202,4476832
13100,STM4257,4477865,4478505
13104,STM4258,4478496,4479890
13106,STM4259,4479873,4481199
13109,STM4260,4481196,4482473
13111,STM4261,4482490,4499169
13113,STM4262,4499202,4501275
13116,yjcB,4501553,4501847
13119,yjcC,4502379,4503998
13122,soxS,4503986,4504404
13127,soxR,4504334,4504854
13134,STM4267,4505139,4505815
13137,yjcD,4506147,4507511
13140,yjcE,4507651,4509307
13143,STM4270,4509402,4510296
13146,STM4271,4510386,4510803
13150,STM4272,4510790,4511485
13152,yjcG,4511524,4513187
13154,yjcH,4513170,4513499
13158,acs,4513730,4515703
13161,STM4276,4515875,4516021
13168,nrfA,4515928,4517556
13172,nrfB,4517581,4518234
13175,nrfC,4518220,4518902
13178,nrfD,4518888,4519855
13181,nrfE,4519832,4522070
13183,nrfG,4522051,4522687
13186,gltP,4523016,4524342
13189,yjcO,4524500,4525189
13191,fdhF,4525366,4527520
13194,lpxO,4527868,4528782
13197,phnO,4529034,4529512
13200,phnB,4529620,4530075
13203,phnA,4530183,4530530
13207,proP,4530938,4532488
13212,basS,4532655,4533725
13214,basR,4533735,4534418
13217,yjdB,4534400,4536057
13220,yjdE,4536177,4537528
13223,adiY,4537654,4538428
13226,adi,4538713,4540994
13229,melR,4541213,4542207
13239,melA,4542282,4543769
13246,melB,4543843,4545283
13249,fumB,4545381,4547067
13254,dcuB,4547123,4548477
13260,STM4302,4548610,4548882
13263,dcuR,4549193,4549924
13266,dcuS,4549909,4551550
13269,STM4305,4551969,4554325
13272,STM4306,4554332,4554965
13276,STM4307,4554951,4555731
13278,STM4308,4555742,4556400
13281,STM4309,4556484,4557888
13284,STM4310,4558188,4559093
13287,tnpA_6,4559426,4559890
13290,STM4312,4560099,4560368
13292,STM4313,4560376,4560595
13295,STM4314,4560614,4560901
13297,STM4315,4560898,4561780
13300,STM4316,4562038,4562259
13302,STM4317,4562569,4562869
13306,STM4318,4562858,4563357
13308,phoN,4563605,4564364
13311,EthD,4565566,4565943
13313,STM4320,4566008,4566347
13316,pheR,4566593,4566665
13319,yjdC,4566786,4567373
13322,dsbD,4567398,4569120
13324,cutA,4569077,4569433
13328,dcuA,4569545,4570859
13331,aspA,4570961,4572466
13336,fxsA,4572699,4573214
13338,yjeH,4573273,4574529
13341,mopB,4574776,4575083
13344,mopA,4575113,4576773
13347,yjeI,4577017,4577370
13349,yjeJ,4577418,4578288
13352,yjeK,4578557,4579604
13355,efp,4579617,4580192
13358,ecnA,4580253,4580387
13360,ecnB,4580488,4580641
13363,ecnR,4580672,4581263
13366,sugE,4581504,4581833
13369,blc,4581850,4582396
13372,frdD,4582495,4582866
13375,frdC,4582865,4583272
13378,frdB,4583271,4584018
13381,frdA,4583998,4585927
13389,yjeA,4586097,4587088
13392,yjeM,4587301,4588816
13395,yjeO,4588855,4589182
13398,yjeP,4589249,4592587
13401,psd,4592594,4593574
13404,yjeQ,4593654,4594730
13406,orn,4594801,4595358
13409,STM4351,4595420,4596166
13412,glyV,4596428,4596500
13415,glyX,4596660,4596732
13418,glyY,4596892,4596964
13421,yjeS,4597245,4598413
13424,yjeF,4598214,4599930
13429,yjeE,4599902,4600363
13431,amiB,4600369,4601699
13434,mutL,4601698,4603565
13437,miaA,4603551,4604508
13440,hfq,4604579,4604899
13443,hflX,4604959,4606251
13446,hflK,4606453,4607725
13449,hflC,4607714,4608732
13452,yjeT,4608800,4609008
13455,purA,4609047,4610409
13460,yjeB,4610607,4611041
13463,vacB,4611068,4613517
13466,yjfH,4613595,4614339
13469,yjfI,4614460,4614875
13472,yjfJ,4614878,4615588
13476,STM4372,4615582,4616658
13478,yjfK,4616623,4617314
13481,yjfL,4617322,4617730
13484,yjfM,4617730,4618378
13488,yjfC,4618366,4619544
13491,aidB,4619519,4621251
13495,yjfN,4621296,4621629
13498,yjfO,4621702,4622044
13501,yjfP,4622203,4622964
13504,yjfQ,4622961,4623728
13507,yjfR,4623821,4624897
13510,sgaT,4625215,4626645
13512,sgaB,4626647,4626966
13515,ptxA,4626965,4627440
13518,sgaH,4627442,4628104
13521,sgaU,4628103,4628968
13524,sgaE,4628954,4629654
13527,yjfY,4629783,4630071
13530,STM4390,4630248,4630458
13533,rpsF,4630516,4630924
13536,priB,4630914,4631245
13539,rpsR,4631235,4631477
13542,rplI,4631507,4631968
13545,yifZ,4632105,4633042
13548,ytfB,4633092,4633740
13551,fklB,4633886,4634567
13554,cycA,4634850,4636272
13557,ytfE,4636384,4637058
13560,ytfF,4637149,4638126
13563,ytfG,4638195,4639055
13566,ytfH,4639118,4639517
13569,cpdB,4639575,4641589
13575,cysQ,4641776,4642526
13578,ytfJ,4642516,4643084
13581,ytfK,4643321,4643606
13584,ytfL,4643691,4645045
13587,msrA,4645217,4645866
13590,ytfM,4646057,4647801
13594,ytfN,4647784,4651577
13596,ytfP,4651580,4651924
13598,STM4412,4651978,4653192
13600,STM4413,4653183,4654346
13603,ppa,4654756,4655298
13606,fbp,4655513,4656524
13609,mpl,4656672,4658065
13612,STM4417,4658556,4659389
13614,STM4418,4659440,4660890
13617,STM4419,4661326,4662768
13620,STM4420,4663121,4663938
13623,STM4421,4663955,4665467
13626,STM4422,4665476,4665778
13628,STM4423,4665896,4666725
13631,STM4424,4666985,4667905
13633,STM4425,4667917,4668934
13636,srfJ,4669025,4670374
13639,STM4427,4670367,4671208
13642,STM4428,4671205,4672377
13645,STM4430,4672432,4674369
13647,STM4429,4672432,4673232
13651,STM4431,4674786,4676726
13653,STM4432,4675917,4676726
13655,STM4433,4676901,4677929
13658,STM4434,4677995,4679228
13661,STM4435,4679383,4680204
13664,STM4436,4680252,4681141
13667,yjgA,4681197,4681760
13670,pmbA,4681825,4683196
13673,cybC,4683282,4683681
13676,STM4440,4683959,4684297
13678,STM4441,4684301,4684670
13681,STM4442,4684666,4684972
13684,STM4443,4684990,4685771
13687,STM4444,4685777,4686427
13690,STM4445,4686479,4687619
13693,STM4446,4687597,4688721
13697,STM4447,4688718,4689458
13699,STM4448,4689467,4691388
13702,STM4449,4691455,4691708
13706,STM4450,4691685,4691982
13708,nrdG,4691986,4692463
13711,nrdD,4692571,4694720
13714,treC,4695118,4696782
13720,treR,4698375,4699397
13725,mgtA,4699691,4702414
13728,STM4457,4702530,4702982
13731,yjgF,4703051,4703448
13734,pyrI,4703514,4703989
13737,pyrB,4703988,4705119
13742,pyrL,4704959,4705068
13745,yjgG,4705027,4705180
13748,STM4463,4705150,4705644
13751,STM4464,4705825,4707236
13754,STM4465,4707284,4708294
13757,STM4466,4708400,4709339
13760,STM4467,4709343,4710569
13763,yjgK,4711228,4711691
13766,argI,4711765,4712843
13772,yjgD,4712923,4713351
13776,miaE,4713363,4714175
13778,ytgA,4714409,4714904
13781,yjgM,4715004,4715507
13783,yjgN,4715688,4716889
13786,valS,4717031,4719895
13788,holC,4719886,4720376
13792,pepA,4720466,4721991
13795,STM4478,4722021,4722140
13797,yjgP,4722372,4723472
13799,yjgQ,4723459,4724554
13802,idnR,4724749,4725758
13805,idnT,4725811,4727137
13808,idnO,4727192,4727969
13811,idnD,4727981,4729021
13814,idnK,4729218,4729759
13817,yjgB,4729787,4730818
13820,leuX,4731014,4731095
13823,STM4488,4731324,4731619
13826,STM4489,4731975,4735496
13829,STM4490,4735588,4736582
13832,STM4491,4736695,4738785
13835,STM4492,4738790,4741391
13838,STM4493,4741390,4742215
13841,STM4494,4742189,4743287
13844,STM4495,4743280,4746964
13847,STM4496,4747003,4750644
13849,STM4497,4750656,4751265
13851,STM4498,4751255,4751863
13855,yeeN,4752683,4753414
13858,yjhP,4753959,4755596
13861,STM4501,4755595,4755858
13864,STM4502,4756335,4756949
13867,STM4503,4757456,4758196
13870,STM4504,4758465,4759383
13873,STM4505,4759582,4760049
13876,STM4506,4760046,4760720
13878,uxuR,4761051,4761843
13881,trpS2,4761844,4762864
13884,STM4509,4763572,4764105
13887,STM4510,4764340,4765078
13890,yjiE,4765084,4766006
13893,iadA,4766111,4767294
13896,yjiG,4767296,4767770
13899,yjiH,4767754,4768638
13901,yjiJ,4769298,4770492
13904,yjiN,4770702,4771993
13907,yjiO,4772060,4773317
13910,STM4518,4773774,4774295
13913,STM4519,4774469,4775846
13916,STM4520,4775941,4776084
13918,yjiS,4776039,4776215
13921,STM4522,4776290,4776998
13924,yjiW,4777065,4777412
13927,hsdS,4777624,4779044
13930,hsdM,4779030,4780630
13933,hsdR,4780777,4784306
13936,mrr,4784471,4785398
13939,STM4528,4785662,4785954
13943,STM4529,4785934,4786243
13945,yjiA,4786318,4787285
13948,yjiX,4787285,4787500
13951,yjiY,4787583,4789744
13954,tsr,4790085,4791761
13957,STM4534,4792078,4794850
13960,STM4535,4794946,4795374
13963,STM4536,4795382,4795850
13966,STM4537,4795869,4796655
13970,STM4538,4796642,4797481
13972,STM4539,4797488,4798555
13975,STM4540,4798552,4799583
13977,mdoB,4799717,4801969
13979,yjjA,4802291,4802764
13982,dnaC,4802810,4803566
13984,dnaT,4803550,4804099
13988,STM4545,4804182,4804670
13991,yjjP,4804646,4805572
13994,yjjQ,4806127,4806860
13997,bglJ,4806805,4807495
14000,STM4549,4807546,4808012
14003,fhuF,4808155,4808943
14005,STM4551,4809064,4810128
14007,STM4552,4810372,4810615
14010,leuV,4810631,4810714
14013,leuP,4810749,4810832
14016,leuQ,4810863,4810946
14019,rsmC,4811156,4812196
14022,holD,4812272,4812724
14026,rimI,4812649,4813115
14028,yjjG,4813126,4813814
14031,prfC,4813892,4815495
14034,osmY,4815884,4816514
14037,STM4562,4816621,4816804
14040,yjjU,4816915,4818001
14043,yjjV,4817987,4818771
14046,yjjW,4818804,4819667
14048,yjjI,4819639,4821201
14053,deoC,4821270,4822228
14062,deoA,4822340,4823674
14065,deoB,4823715,4824949
14068,deoD,4825146,4825878
14071,STM4571,4825916,4826493
14074,stjB,4826485,4828893
14076,stjC,4828907,4829628
14079,STM4574,4829692,4830392
14082,STM4575,4830429,4831123
14085,lplA,4831431,4832460
14088,smp,4832481,4833135
14091,serB,4833231,4834210
14094,radA,4834284,4835676
14097,nadR,4835815,4837059
14100,yjjK,4837177,4838859
14103,slt,4839017,4840990
14105,trpR,4840893,4841374
14111,yjjX,4841476,4841991
14113,gpmB,4842027,4842687
14116,rob,4842684,4843570
14119,creA,4843688,4844238
14124,creB,4844239,4844940
14128,creC,4844928,4846364
14130,creD,4846410,4847771
14133,sthE,4847829,4848922
14136,sthD,4848955,4849527
14139,sthB,4849530,4852074
14142,sthA,4852113,4852796
14144,STM4595,4852867,4853418
14147,STM4596,4853751,4854427
14150,STM4597,4854807,4855127
14153,arcA,4855388,4856211
14158,yjjY,4856190,4856340
14161,lasT,4856740,4857426
14164,PSLT001,94,378
14166,PSLT002,712,1155
14168,repC,1334,1600
14170,repA3,1723,1845
14172,tap,1850,1927
14174,repA,1908,2789
14176,PSLT007,3730,3870
14178,srgC,3967,4725
14180,rcK,4992,5549
14182,srgB,5639,6538
14184,srgA,6671,7324
14186,orf7,7569,7919
14188,pefI,7904,8116
14190,orf6,8548,9423
14192,orf5,9676,10233
14194,pefD,10248,10940
14196,pefC,10933,13341
14198,pefA,13569,14087
14200,pefB,14362,14664
14202,PSLT020,15561,15764
14204,PSLT021,15921,16377
14205,repA2,16074,16380
14206,repA2,16636,17625
14208,PSLT024,17369,17677
14210,PSLT025,18119,18415
14212,PSLT026,18899,19420
14214,ccdA,20096,20314
14216,ccdB,20316,20621
14218,PSLT029,20623,20913
14220,PSLT030,20910,21431
14222,rsdB,21466,22248
14224,PSLT032,22257,22808
14226,PSLT033,23477,23962
14228,PSLT034,24682,25242
14230,spvD,25309,25659
14232,PSLT036,25877,26140
14234,spvD,26267,26917
14236,spvC,27178,27903
14238,spvB,28185,29960
14240,spvA,30142,30909
14242,spvR,31421,32314
14244,PSLT042,32923,33960
14246,PSLT043,34149,35174
14248,rlgA,35107,36771
14250,PSLT045,36755,37315
14252,PSLT046,37522,38262
14254,PSLT047,38917,39405
14256,tlpA,39664,40779
14258,PSLT049,40865,41281
14260,PSLT050,40975,41301
14262,samB,42455,43396
14264,parA,43811,45016
14266,parB,45013,45990
14268,samB,46072,47346
14270,samA,47346,47768
14272,PSLT056,48279,48749
14274,PSLT057,48742,49098
14276,PSLT058,49448,49860
14277,PSLT059,49480,50160
14279,PSLT060,50160,50381
14281,PSLT061,50922,51686
14283,PSLT062,52182,52616
14285,PSLT063,52683,53117
14287,PSLT064,53353,53676
14289,PSLT065,53906,54186
14290,ssbB,54395,54913
14292,PSLT067,54968,55210
14294,PSLT068,55279,57276
14296,psiB,57316,57750
14298,psiA,57747,58484
14300,PSLT071,58994,59812
14301,finP,60123,60593
14303,traM,61008,61388
14305,finP,61455,61622
14308,traJ,61581,62267
14310,traY,62268,62588
14312,traA,62630,62992
14314,traL,63007,63318
14316,traE,63340,63906
14318,traK,63893,64633
14320,traB,64633,66054
14322,traP,66044,66640
14324,trbD,66618,66863
14326,traV,66860,67375
14328,traR,67510,67731
14330,PSLT087,67724,68191
14332,traC,68587,71235
14334,trbI,71210,71596
14336,traW,71593,72225
14338,traU,72222,73214
14340,PSLT093,73233,73541
14342,trbC,73526,74164
14344,traN,74617,76443
14346,trbE,76454,76669
14348,traF,76681,77430
14350,traQ,77644,77937
14352,trbB,77924,78472
14354,traH,78462,79844
