"","gene","start","end"
"3561","yhiQ",3763187,3763959
"3562","prlC",3763952,3766007
"3563","STM3595",3766176,3767454
"3564","yhiR",3767641,3768500
"3565","gor",3768594,3769957
"3566","STM3598",3770004,3771054
"3567","STM3599",3771106,3772433
"3568","STM3600",3772479,3773335
"3569","STM3601",3773388,3774372
"3570","STM3602",3774541,3775265
"3571","treF",3775568,3777235
"3572","STM3604",3777248,3778842
"3573","STM3605",3779114,3779474
"3574","yhjB",3779480,3780098
"3575","yhjC",3780707,3781612
"3576","yhjD",3781669,3782713
"3577","yhjE",3783053,3784386
"3578","yhjG",3784426,3786499
"3579","yhjH",3786596,3787376
"3580","kdgK",3787579,3788521
"3581","yhjJ",3788575,3790073
"3582","dctA",3790282,3791579
"3583","yhjK",3791726,3793699
"3584","yhjL",3793906,3797460
"3585","bcsC",3797430,3798539
"3586","yhjN",3798543,3800843
"3587","yhjO",3800854,3803491
"3588","yhjQ",3803475,3804240
"3589","yhjR",3804228,3804445
"3590","yhjS",3804676,3806247
"3591","yhjT",3806230,3806435
"3592","yhjU",3806418,3808111
"3593","STM3624A",3808685,3808825
"3594","yhjV",3808932,3810241
"3595","dppF",3810342,3811367
"3596","dppD",3811352,3812345
"3597","dppC",3812346,3813259
"3598","dppB",3813258,3814290
"3599","dppA",3814434,3816223
"3600","STM3631",3816597,3817926
"3601","STM3632",3817980,3819112
"3602","STM3633",3819246,3820261
"3603","proK",3820424,3820497
"3604","yhjW",3820588,3822293
"3605","lpfE",3822497,3823031
"3606","lpfD",3823030,3824116
"3607","lpfC",3824127,3826668
"3608","lpfB",3826678,3827389
"3609","lpfA",3827461,3827997
"3610","yhjY",3828503,3829221
"3611","tag",3829354,3829945
"3612","yiaC",3829910,3830363
"3613","bisC",3830332,3832677
"3614","yiaD",3832807,3833480
"3615","yiaE",3833687,3834673
"3616","yiaF",3834723,3835447
"3617","yiaG",3835860,3836162
"3618","cspA",3836438,3836663
"3619","STM3650",3836830,3837376
"3620","STM3651",3837748,3838240
"3621","STM3652",3838221,3838508
"3622","STM3653",3838686,3839161
"3623","glyS",3839782,3841860
"3624","glyQ",3841861,3842783
"3625","STM3657",3842911,3843217
"3626","yiaH",3843370,3844374
"3627","yiaB",3844397,3844762
"3628","xylB",3844925,3846393
"3629","xylA",3846479,3847813
"3630","xylR",3848150,3849342
"3631","bax",3849403,3850238
"3632","malS",3850510,3852570
"3633","avtA",3852744,3853994
"3634","ysaA",3854031,3854517
"3635","yiaJ",3854621,3855438
"3636","yiaK",3855638,3856649
"3637","yiaL",3856648,3857125
"3638","STM3670",3857142,3858081
"3639","yiaM",3858209,3858693
"3640","yiaN",3858683,3859973
"3641","yiaO",3859973,3860971
"3642","lyxK",3860960,3862471
"3643","sgbH",3862454,3863130
"3644","sgbU",3863114,3863983
"3645","sgbE",3863960,3864672
"3646","STM3678",3864833,3865652
"3647","STM3679",3865905,3867867
"3648","aldB",3867985,3869535
"3649","STM3681",3869686,3870573
"3650","selB",3870858,3872725
"3651","selA",3872705,3874107
"3652","yibF",3874195,3874814
"3653","mtlA",3875190,3877195
"3654","mtlD",3877404,3878564
"3655","mtlR",3878561,3879151
"3656","STM3688",3879161,3879377
"3657","yibL",3879648,3880023
"3658","STM3690",3880507,3881196
"3659","STM3691",3881233,3885625
"3660","lldP",3885911,3887579
"3661","lldR",3887564,3888352
"3662","lldD",3888334,3889539
"3663","yibK",3889592,3890076
"3664","STM3696",3890144,3891155
"3665","STM3697",3891459,3892663
"3666","STM3698",3892729,3894047
"3667","cysE",3894130,3894963
"3668","gpsA",3895029,3896059
"3669","secB",3896048,3896528
"3670","grxC",3896559,3896823
"3671","yibN",3896897,3897328
"3672","pmgI",3897564,3899120
"3673","yibP",3899112,3900413
"3674","yigQ",3900398,3901379
"3675","yibD",3901366,3902412
"3676","tdh",3902894,3903930
"3677","kbl",3903929,3905189
"3678","rfaD",3905316,3906260
"3679","rfaF",3906263,3907309
"3680","rfaC",3907298,3908262
"3681","rfaL",3908295,3909516
"3682","rfaK",3909573,3910724
"3683","rfaZ",3910819,3911628
"3684","rfaY",3911778,3912476
"3685","rfaJ",3912499,3913520
"3686","rfaI",3913527,3914540
"3687","rfaB",3914546,3915636
"3688","yibR",3915695,3915928
"3689","rfaP",3915960,3916769
"3690","rfaG",3916750,3917888
"3691","rfaQ",3917871,3918924
"3692","kdtA",3919350,3920627
"3693","kdtB",3920626,3921115
"3694","mutM",3921143,3921963
"3695","rpmG",3922050,3922230
"3696","rpmB",3922238,3922487
"3697","radC",3922692,3923371
"3698","dfp",3923520,3924753
"3699","dut",3924734,3925189
"3700","ttk",3925280,3925893
"3701","pyrE",3925971,3926625
"3702","rph",3926691,3927421
"3703","yicC",3927521,3928396
"3704","STM3736",3928446,3929351
"3705","STM3737",3929414,3930303
"3706","yigC",3930542,3931171
"3707","yicF",3931168,3932865
"3708","gmk",3933094,3933733
"3709","rpoZ",3933772,3934063
"3710","spoT",3934071,3936193
"3711","spoU",3936198,3936887
"3712","recG",3936873,3938974
"3713","STM3745",3938977,3939834
"3714","gltS",3939831,3941048
"3715","yicE",3941248,3942655
"3716","yicH",3942766,3944485
"3717","yicI",3944588,3946918
"3718","yicJ",3946918,3948311
"3719","selC",3948588,3948678
"3720","STM3752",3948999,3949347
"3721","sugR",3950014,3951211
"3722","STM3754",3951208,3951558
"3723","rhuM",3951739,3952782
"3724","rmbA",3954066,3954698
"3725","misL",3954765,3957640
"3726","fidL",3957735,3958208
"3727","marT",3958210,3959080
"3728","STM3760",3959120,3959233
"3729","slsA",3959839,3960531
"3730","cigR",3960760,3961244
"3731","mgtB",3961554,3964284
"3732","mgtC",3964500,3965203
"3733","yicL",3965695,3966606
"3734","STM3766",3966649,3967597
"3735","STM3767",3967826,3968575
"3736","STM3768",3968556,3969668
"3737","STM3769",3969669,3970536
"3738","STM3770",3970526,3971281
"3739","STM3771",3971421,3971913
"3740","STM3772",3971917,3972350
"3741","STM3773",3972561,3975364
"3742","STM3774",3975550,3975849
"3743","STM3775",3975948,3977337
"3744","yicM",3977397,3978602
"3745","STM3777",3978799,3979165
"3746","STM3778",3979142,3979472
"3747","STM3779",3979563,3979839
"3748","STM3780",3979842,3980709
"3749","STM3781",3980765,3982256
"3750","STM3782",3982242,3983606
"3751","STM3783",3983676,3983970
"3752","STM3784",3983960,3984440
"3753","STM3785",3984451,3985278
"3754","yicN",3985547,3986011
"3755","uhpT",3986192,3987660
"3756","uhpC",3987726,3989065
"3757","uhpB",3989064,3990576
"3758","uhpA",3990566,3991169
"3759","STM3791",3991231,3992252
"3760","STM3792",3992256,3993583
"3761","STM3793",3993603,3994529
"3762","STM3794",3994842,3995633
"3763","ilvN",3995635,3995940
"3764","ilvB",3995929,3997629
"3765","ivbL",3997724,3997924
"3766","ysdA",3998345,3998459
"3767","ysdB",3998456,3998545
"3768","STM3796A",3998638,3999498
"3769","emrD",3999701,4000885
"3770","STM3799",4000812,4001897
"3771","dsdC",4001961,4002893
"3772","dsdX",4003007,4004447
"3773","dsdA",4004322,4005787
"3774","yidF",4005869,4006399
"3775","yidG",4006396,4006768
"3776","yidH",4006748,4007106
"3777","yidE",4007539,4009213
"3778","ibpB",4009390,4009832
"3779","ibpA",4009928,4010356
"3780","yidQ",4010637,4010983
"3781","yidR",4010985,4012222
"3782","ccmH",4012333,4013387
"3783","ccmG",4013373,4013941
"3784","ccmF",4013927,4015872
"3785","ccmE",4015855,4016345
"3786","ccmD",4016331,4016555
"3787","ccmC",4016540,4017297
"3788","ccmB",4017329,4018004
"3789","ccmA",4017985,4018602
"3790","STM3820",4018608,4020020
"3791","torD",4020198,4020843
"3792","torA",4020823,4023388
"3793","torC",4023365,4024615
"3794","torR",4024679,4025371
"3795","torT",4025344,4026398
"3796","torS",4026453,4029199
"3797","dgoT",4029225,4030568
"3798","dgoA",4030647,4031806
"3799","dgoK",4032393,4033282
"3800","dgoR",4033268,4033968
"3801","yidA",4034218,4035074
"3802","STM3832",4035362,4036631
"3803","STM3833",4036637,4037838
"3804","STM3834",4037946,4038849
"3805","gyrB",4038868,4041293
"3806","recF",4041311,4042404
"3807","dnaN",4042532,4043632
"3808","dnaA",4043637,4045114
"3809","rpmH",4045639,4045838
"3810","rnpA",4045855,4046214
"3811","STM3841",4046173,4046435
"3812","yidC",4046425,4048084
"3813","trmE",4048226,4049590
"3814","STM3845",4051391,4052353
"3815","STM3846",4052416,4053288
"3816","yidY",4054081,4055277
"3817","yidZ",4055229,4056205
"3818","yieE",4056351,4057118
"3819","yieF",4057118,4057702
"3820","yieG",4057747,4059210
"3821","yieH",4059242,4059918
"3822","phoU",4060013,4060750
"3823","pstB",4060753,4061541
"3824","pstA",4061613,4062517
"3825","pstC",4062503,4063478
"3826","pstS",4063598,4064760
"3827","STM3858",4064805,4066184
"3828","STM3859",4066227,4067052
"3829","STM3860",4067140,4068897
"3830","glmS",4069048,4070891
"3831","glmU",4071066,4072513
"3832","STM3863",4072756,4073460
"3833","atpC",4073684,4074112
"3834","atpD",4074124,4075517
"3835","atpG",4075533,4076408
"3836","atpA",4076447,4077995
"3837","atpH",4078001,4078550
"3838","atpF",4078549,4079032
"3839","atpE",4079079,4079330
"3840","atpB",4079365,4080196
"3841","atpI",4080189,4080689
"3842","gidB",4081185,4081820
"3843","gidA",4081911,4083812
"3844","mioC",4084179,4084622
"3845","asnC",4084712,4085268
"3846","asnA",4085215,4086313
"3847","yieM",4086318,4087760
"3848","yieN",4087763,4089276
"3849","kup",4089596,4091475
"3850","rbsD",4091572,4092091
"3851","rbsA",4092090,4093604
"3852","rbsC",4093596,4094575
"3853","rbsB",4094585,4095490
"3854","rbsK",4095610,4096553
"3855","rbsR",4096545,4097555
"3856","yieO",4097521,4098959
"3857","yieP",4098960,4099678
"3858","rrsC",4100145,4101688
"3859","gltU",4101772,4101844
"3860","rrlC",4102041,4105034
"3861","9S",4105041,4105139
"3862","rrfC",4105124,4105243
"3863","aspT",4105296,4105375
"3864","trpT",4105381,4105453
"3865","yifA",4105558,4106406
"3866","yifE",4106499,4106851
"3867","yifB",4106876,4108407
"3868","ilvL",4108561,4108846
"3869","ilvG",4108972,4110632
"3870","ilvM",4110615,4110892
"3871","ilvE",4110778,4111839
"3872","ilvD",4111982,4113850
"3873","ilvA",4113843,4115397
"3874","STM3906",4115677,4115998
"3875","STM3907",4115989,4116336
"3876","ilvY",4116339,4117418
"3877","ilvC",4117247,4118865
"3878","ppiC",4118957,4119250
"3879","STM3911",4119527,4119676
"3880","rep",4119776,4121800
"3881","gppA",4121840,4123334
"3882","rhlB",4123440,4124705
"3883","trxA",4124837,4125178
"3884","rho",4125597,4126856
"3885","rfe",4127086,4128189
"3886","wzzE",4128192,4129247
"3887","wecB",4129293,4130433
"3888","wecC",4130430,4131692
"3889","rffG",4131676,4132759
"3890","rffH",4132780,4133016
"3891","wecD",4133108,4133671
"3892","wecE",4133665,4134806
"3893","wzxE",4134808,4136058
"3894","STM3927",4136040,4137134
"3895","wecF",4137118,4138489
"3896","wecG",4138469,4139226
"3897","yifK",4139425,4140818
"3898","argX",4140921,4140994
"3899","hisR",4141052,4141124
"3900","leuT",4141148,4141231
"3901","proM",4141277,4141350
"3902","hemY",4141935,4143144
"3903","hemX",4143134,4144316
"3904","hemD",4144325,4145081
"3905","hemC",4145062,4146035
"3906","cyaA",4146193,4148926
"3907","STM3940",4149026,4149387
"3908","STM3941",4149569,4150115
"3909","STM3942",4150123,4150489
"3910","cyaY",4150560,4150893
"3911","STM3944",4150950,4151345
"3912","yifL",4152029,4152238
"3913","dapF",4152263,4153099
"3914","yigA",4153080,4153803
"3915","xerC",4153785,4154702
"3916","yigB",4154690,4155418
"3917","uvrD",4155438,4157716
"3918","corA",4158073,4159138
"3919","yigF",4159187,4159578
"3920","yigG",4159583,4160051
"3921","rarD",4160076,4160978
"3922","yigI",4161004,4161489
"3923","pldA",4161620,4162505
"3924","recQ",4162571,4164418
"3925","rhtC",4164482,4165102
"3926","rthB",4165142,4165775
"3927","pldB",4165858,4166889
"3928","yigL",4166889,4167705
"3929","yigM",4167786,4168685
"3930","metR",4168573,4169536
"3931","metE",4169764,4172039
"3932","STM3966",4172367,4173726
"3933","dlhH",4173806,4174630
"3934","udp",4174799,4175638
"3935","yigN",4175765,4177208
"3936","ubiE",4177293,4178059
"3937","yigP",4178057,4178674
"3938","aarF",4178660,4180311
"3939","tatA",4180506,4180771
"3940","tatB",4180763,4181323
"3941","tatC",4181326,4182105
"3942","yigW",4182135,4182929
"3943","rfaH",4182937,4183441
"3944","yigC",4183602,4185089
"3945","ubiB",4185165,4185876
"3946","STM3980",4186124,4186843
"3947","STM3981",4186892,4187953
"3948","fadA",4188150,4189324
"3949","fadB",4189323,4191593
"3950","pepQ",4191688,4193033
"3951","yigZ",4193025,4193647
"3952","trkH",4193671,4195137
"3953","hemG",4195137,4195694
"3954","rrsA",4196072,4197613
"3955","ileT",4197683,4197756
"3956","alaT",4197871,4197943
"3957","rrlA",4198129,4201123
"3958","rrfA",4201315,4201436
"3959","mobB",4201697,4202227
"3960","mobA",4202209,4202805
"3961","yihD",4202850,4203132
"3962","yihE",4203197,4204195
"3963","dsbA",4204196,4204835
"3964","yihG",4204848,4205756
"3965","polA",4206130,4208930
"3966","spf",4209089,4209144
"3967","yihA",4209265,4209912
"3968","STM4002",4210134,4210361
"3969","yihI",4210480,4210995
"3970","hemN",4211173,4212557
"3971","glnG",4212870,4214288
"3972","glnL",4214288,4215410
"3973","glnA",4215612,4217110
"3974","STM4008",4217000,4217432
"3975","typA",4217386,4219220
"3976","STM4010",4219275,4220015
"3977","STM4011",4219994,4220876
"3978","STM4012",4220869,4222110
"3979","STM4013",4222112,4222994
"3980","STM4014",4222980,4224010
"3981","STM4015",4224018,4224871
"3982","yshA",4225023,4225726
"3983","yihO",4225783,4227213
"3984","yihP",4227250,4228645
"3985","yihQ",4228678,4230726
"3986","yihR",4230758,4231621
"3987","yihS",4231619,4232872
"3988","yihT",4232876,4233766
"3989","yihU",4233777,4234685
"3990","yihV",4234827,4235734
"3991","yihW",4235757,4236571
"3992","yihX",4236750,4237361
"3993","rbn",4237344,4238227
"3994","yihZ",4238208,4238661
"3995","yiiD",4238646,4239647
"3996","STM4030",4239662,4240123
"3997","STM4031",4240105,4240429
"3998","STM4032",4240502,4241438
"3999","STM4033",4241997,4242251
"4000","fdhE",4242298,4243244
"4001","fdoI",4243224,4243870
"4002","fdoH",4243856,4244771
"4003","fdoG",4244771,4247833
"4004","fdhD",4248002,4248852
"4005","STM4039",4249120,4250156
"4006","yiiG",4250334,4251434
"4007","STM4041",4251789,4252119
"4008","STM4042",4252112,4252777
"4009","STM4042A",4252854,4253420
"4010","yiiL",4253509,4253834
"4011","STM4044",4253820,4254981
"4012","rhaD",4255095,4255936
"4013","rhaA",4256065,4257338
"4014","rhaB",4257321,4258934
"4015","rhaS",4259012,4259914
"4016","rhaR",4260056,4260915
"4017","rhaT",4260912,4262101
"4018","STM4051",4262565,4263248
"4019","STM4052",4263406,4264720
"4020","STM4053",4264706,4265229
"4021","STM4054",4265240,4266229
"4022","sodA",4266430,4267172
"4023","yiiM",4267179,4267931
"4024","STM4057",4267936,4268338
"4025","cpxA",4268389,4269776
"4026","cpxR",4269759,4270471
"4027","cpxP",4270595,4271108
"4028","yiiP",4271244,4272158
"4029","pfkA",4272334,4273305
"4030","sbp",4273503,4274498
"4031","ushB",4274584,4275354
"4032","STM4065",4275610,4276951
"4033","STM4066",4276955,4277921
"4034","STM4067",4277924,4278971
"4035","STM4068",4279027,4279756
"4036","STM4069",4279846,4280018
"4037","STM4070",4280029,4280165
"4038","STM4071",4280255,4280525
"4039","ydeV",4280619,4282223
"4040","ydeW",4282299,4283270
"4041","ego",4283503,4285049
"4042","ydeY",4285035,4286086
"4043","ydeZ",4286075,4287084
"4044","yneA",4287101,4288135
"4045","yneB",4288152,4289039
"4046","yneC",4289071,4289412
"4047","STM4080",4289415,4290186
"4048","tpiA",4290278,4291058
"4049","yiiQ",4291158,4291766
"4050","yiiR",4291844,4292283
"4051","fpr",4292390,4293148
"4052","glpX",4293233,4294243
"4053","glpK",4294355,4295876
"4054","glpF",4295884,4296874
"4055","yiiU",4297112,4297367
"4056","menG",4297589,4298074
"4057","menA",4298167,4299108
"4058","hslU",4299163,4300505
"4059","hslV",4300504,4301047
"4060","ftsN",4301126,4302100
"4061","cytR",4302194,4303230
"4062","priA",4303374,4305584
"4063","rpmE",4305766,4305988
"4064","STM4097",4306034,4306702
"4065","STM4098",4306897,4308692
"4066","metJ",4309144,4309477
"4067","metB",4309711,4310886
"4068","metL",4310878,4313321
"4069","STM4102",4313437,4314301
"4070","STM4103",4315530,4316658
"4071","STM4104",4316785,4318346
"4072","metF",4318378,4319431
"4073","katG",4319437,4321776
"4074","yijF",4321834,4322463
"4075","gldA",4322716,4323833
"4076","talC",4323831,4324504
"4077","ptsA",4324504,4327011
"4078","frwC",4327301,4328393
"4079","frwB",4328396,4328728
"4080","pflD",4328815,4331124
"4081","pflC",4331077,4331968
"4082","frwD",4331958,4332323
"4083","yijO",4332310,4333173
"4084","yijP",4333322,4335067
"4085","ppc",4335266,4337927
"4086","argE",4338286,4339524
"4087","argC",4339438,4340530
"4088","argB",4340529,4341314
"4089","argH",4341419,4342808
"4090","oxyR",4343021,4344010
"4091","udhA",4343993,4345408
"4092","yijC",4345577,4346227
"4093","yijD",4346232,4346602
"4094","trmA",4346649,4347894
"4095","btuB",4348109,4349967
"4096","murI",4349912,4350763
"4097","rrsB",4351143,4352686
"4098","ileU",4352754,4352827
"4099","STM4134",4352942,4353014
"4100","rrlB",4353200,4356193
"4101","rrfB",4356386,4356506
"4102","murB",4356672,4357713
"4103","birA",4357696,4358672
"4104","coaA",4358707,4359670
"4105","STM4141",4359866,4360039
"4106","thrU",4360059,4360131
"4107","tyrU",4360143,4360224
"4108","glyT",4360344,4360415
"4109","thrT",4360425,4360497
"4110","tufB",4360604,4361800
"4111","secE",4362019,4362413
"4112","nusG",4362404,4362960
"4113","rplK",4363106,4363546
"4114","rplA",4363535,4364254
"4115","rplJ",4364660,4365171
"4116","rplL",4365224,4365603
"4117","rpoB",4365911,4369949
"4118","rpoC",4370012,4374249
"4119","STM4155",4374291,4374614
"4120","STM4156",4374620,4374969
"4121","STM4157",4375357,4376373
"4122","STM4158",4376696,4376884
"4123","thiH",4377035,4378182
"4124","thiG",4378165,4378947
"4125","STM4161",4378937,4379143
"4126","thiF",4379118,4379888
"4127","thiE",4379869,4380515
"4128","thiC",4380504,4382411
"4129","rsd",4382763,4383263
"4130","yjaD",4383327,4384117
"4131","hemE",4384145,4385222
"4132","nfi",4385221,4385903
"4133","yjaG",4385945,4386535
"4134","hupA",4386711,4386994
"4135","yjaH",4387006,4387698
"4136","zraP",4387740,4388209
"4137","hydH",4388437,4389846
"4138","hydG",4389838,4391177
"4139","purD",4391174,4392475
"4140","purH",4392475,4394201
"4141","rrsE",4394688,4396232
"4142","gltV",4396316,4396388
"4143","rrlE",4396624,4399617
"4144","rrfE",4399810,4399931
"4145","yjaB",4400260,4400708
"4146","metA",4400666,4401783
"4147","aceB",4401864,4403653
"4148","aceA",4403670,4404989
"4149","aceK",4405080,4406842
"4150","STM4186",4406806,4407217
"4151","iclR",4407224,4408060
"4152","metH",4408069,4412035
"4153","yjbB",4412285,4413933
"4154","pepE",4414009,4414712
"4155","STM4191",4414770,4414871
"4156","STM4192",4414899,4415445
"4157","yjbC",4415480,4416361
"4158","yjbD",4416358,4416642
"4159","STM4195",4416728,4417676
"4160","STM4196",4417931,4418664
"4161","STM4197",4418856,4419153
"4162","STM4198",4419395,4419856
"4163","STM4199",4419847,4420457
"4164","STM4200",4420457,4422209
"4165","STM4201",4422205,4422844
"4166","STM4202",4422830,4423952
"4167","STM4203",4423936,4424301
"4168","STM4204",4424459,4426012
"4169","STM4205",4426006,4426943
"4170","STM4206",4426932,4427294
"4171","STM4207",4427622,4428351
"4172","STM4208",4428354,4429404
"4173","STM4209",4429385,4429602
"4174","STM4210",4429594,4430552
"4175","STM4211",4430547,4432901
"4176","STM4212",4433455,4433986
"4177","STM4213",4433979,4435413
"4178","STM4214",4435396,4435600
"4179","STM4215",4435590,4436052
"4180","STM4216",4436205,4436525
"4181","STM4217",4436532,4437143
"4182","STM4218",4437140,4437435
"4183","STM4219",4438143,4438350
"4184","lysC",4438483,4439841
"4185","pgi",4440161,4441826
"4186","yjbE",4442257,4442512
"4187","yjbF",4442546,4443214
"4188","yjbG",4443197,4443948
"4189","yjbH",4443940,4446044
"4190","yjbA",4446175,4446597
"4191","malG",4446763,4447669
"4192","malF",4447668,4449225
"4193","malE",4449344,4450603
"4194","malK",4450883,4452005
"4195","lamB",4452083,4453452
"4196","malM",4453604,4454533
"4197","ubiC",4454700,4455211
"4198","ubiA",4455212,4456097
"4199","plsB",4456196,4458633
"4200","dgkA",4458775,4459155
"4201","lexA",4459198,4459872
"4202","dinF",4460038,4461376
"4203","STM4239",4461373,4461486
"4204","yjbJ",4461496,4461717
"4205","zur",4461816,4462341
"4206","STM4242",4462574,4463888
"4207","yjbN",4463976,4464974
"4208","yjbO",4465129,4465384
"4209","qor",4465559,4466550
"4210","dnaB",4466589,4468022
"4211","alr",4468043,4469133
"4212","tyrB",4469271,4470512
"4213","aphA",4470688,4471412
"4214","yjbQ",4471529,4471957
"4215","yjbR",4471947,4472316
"4216","STM4252",4472317,4472661
"4217","STM4253",4472642,4473100
"4218","uvrA",4473229,4476217
"4219","STM4255",4476019,4476135
"4220","ssb",4476202,4476832
"4221","STM4257",4477865,4478505
"4222","STM4258",4478496,4479890
"4223","STM4259",4479873,4481199
"4224","STM4260",4481196,4482473
"4225","STM4261",4482490,4499169
"4226","STM4262",4499202,4501275
"4227","yjcB",4501553,4501847
"4228","yjcC",4502379,4503998
"4229","soxS",4503986,4504404
"4230","soxR",4504334,4504854
"4231","STM4267",4505139,4505815
"4232","yjcD",4506147,4507511
"4233","yjcE",4507651,4509307
"4234","STM4270",4509402,4510296
"4235","STM4271",4510386,4510803
"4236","STM4272",4510790,4511485
"4237","yjcG",4511524,4513187
"4238","yjcH",4513170,4513499
"4239","acs",4513730,4515703
"4240","STM4276",4515875,4516021
"4241","nrfA",4515928,4517556
"4242","nrfB",4517581,4518234
"4243","nrfC",4518220,4518902
"4244","nrfD",4518888,4519855
"4245","nrfE",4519832,4522070
"4246","nrfG",4522051,4522687
"4247","gltP",4523016,4524342
"4248","yjcO",4524500,4525189
"4249","fdhF",4525366,4527520
"4250","lpxO",4527868,4528782
"4251","phnO",4529034,4529512
"4252","phnB",4529620,4530075
"4253","phnA",4530183,4530530
"4254","proP",4530938,4532488
"4255","basS",4532655,4533725
"4256","basR",4533735,4534418
"4257","yjdB",4534400,4536057
"4258","yjdE",4536177,4537528
"4259","adiY",4537654,4538428
"4260","adi",4538713,4540994
"4261","melR",4541213,4542207
"4262","melA",4542282,4543769
"4263","melB",4543843,4545283
"4264","fumB",4545381,4547067
"4265","dcuB",4547123,4548477
"4266","STM4302",4548610,4548882
"4267","dcuR",4549193,4549924
"4268","dcuS",4549909,4551550
"4269","STM4305",4551969,4554325
"4270","STM4306",4554332,4554965
"4271","STM4307",4554951,4555731
"4272","STM4308",4555742,4556400
"4273","STM4309",4556484,4557888
"4274","STM4310",4558188,4559093
"4275","tnpA_6",4559426,4559890
"4276","STM4312",4560099,4560368
"4277","STM4313",4560376,4560595
"4278","STM4314",4560614,4560901
"4279","STM4315",4560898,4561780
"4280","STM4316",4562038,4562259
"4281","STM4317",4562569,4562869
"4282","STM4318",4562858,4563357
"4283","phoN",4563605,4564364
"4284","EthD",4565566,4565943
"4285","STM4320",4566008,4566347
"4286","pheR",4566593,4566665
"4287","yjdC",4566786,4567373
"4288","dsbD",4567398,4569120
"4289","cutA",4569077,4569433
"4290","dcuA",4569545,4570859
"4291","aspA",4570961,4572466
"4292","fxsA",4572699,4573214
"4293","yjeH",4573273,4574529
"4294","mopB",4574776,4575083
"4295","mopA",4575113,4576773
"4296","yjeI",4577017,4577370
"4297","yjeJ",4577418,4578288
"4298","yjeK",4578557,4579604
"4299","efp",4579617,4580192
"4300","ecnA",4580253,4580387
"4301","ecnB",4580488,4580641
"4302","ecnR",4580672,4581263
"4303","sugE",4581504,4581833
"4304","blc",4581850,4582396
"4305","frdD",4582495,4582866
"4306","frdC",4582865,4583272
"4307","frdB",4583271,4584018
"4308","frdA",4583998,4585927
"4309","yjeA",4586097,4587088
"4310","yjeM",4587301,4588816
"4311","yjeO",4588855,4589182
"4312","yjeP",4589249,4592587
"4313","psd",4592594,4593574
"4314","yjeQ",4593654,4594730
"4315","orn",4594801,4595358
"4316","STM4351",4595420,4596166
"4317","glyV",4596428,4596500
"4318","glyX",4596660,4596732
"4319","glyY",4596892,4596964
"4320","yjeS",4597245,4598413
"4321","yjeF",4598214,4599930
"4322","yjeE",4599902,4600363
"4323","amiB",4600369,4601699
"4324","mutL",4601698,4603565
"4325","miaA",4603551,4604508
"4326","hfq",4604579,4604899
"4327","hflX",4604959,4606251
"4328","hflK",4606453,4607725
"4329","hflC",4607714,4608732
"4330","yjeT",4608800,4609008
"4331","purA",4609047,4610409
"4332","yjeB",4610607,4611041
"4333","vacB",4611068,4613517
"4334","yjfH",4613595,4614339
"4335","yjfI",4614460,4614875
"4336","yjfJ",4614878,4615588
"4337","STM4372",4615582,4616658
"4338","yjfK",4616623,4617314
"4339","yjfL",4617322,4617730
"4340","yjfM",4617730,4618378
"4341","yjfC",4618366,4619544
"4342","aidB",4619519,4621251
"4343","yjfN",4621296,4621629
"4344","yjfO",4621702,4622044
"4345","yjfP",4622203,4622964
"4346","yjfQ",4622961,4623728
"4347","yjfR",4623821,4624897
"4348","sgaT",4625215,4626645
"4349","sgaB",4626647,4626966
"4350","ptxA",4626965,4627440
"4351","sgaH",4627442,4628104
"4352","sgaU",4628103,4628968
"4353","sgaE",4628954,4629654
"4354","yjfY",4629783,4630071
"4355","STM4390",4630248,4630458
"4356","rpsF",4630516,4630924
"4357","priB",4630914,4631245
"4358","rpsR",4631235,4631477
"4359","rplI",4631507,4631968
"4360","yifZ",4632105,4633042
"4361","ytfB",4633092,4633740
"4362","fklB",4633886,4634567
"4363","cycA",4634850,4636272
"4364","ytfE",4636384,4637058
"4365","ytfF",4637149,4638126
"4366","ytfG",4638195,4639055
"4367","ytfH",4639118,4639517
"4368","cpdB",4639575,4641589
"4369","cysQ",4641776,4642526
"4370","ytfJ",4642516,4643084
"4371","ytfK",4643321,4643606
"4372","ytfL",4643691,4645045
"4373","msrA",4645217,4645866
"4374","ytfM",4646057,4647801
"4375","ytfN",4647784,4651577
"4376","ytfP",4651580,4651924
"4377","STM4412",4651978,4653192
"4378","STM4413",4653183,4654346
"4379","ppa",4654756,4655298
"4380","fbp",4655513,4656524
"4381","mpl",4656672,4658065
"4382","STM4417",4658556,4659389
"4383","STM4418",4659440,4660890
"4384","STM4419",4661326,4662768
"4385","STM4420",4663121,4663938
"4386","STM4421",4663955,4665467
"4387","STM4422",4665476,4665778
"4388","STM4423",4665896,4666725
"4389","STM4424",4666985,4667905
"4390","STM4425",4667917,4668934
"4391","srfJ",4669025,4670374
"4392","STM4427",4670367,4671208
"4393","STM4428",4671205,4672377
"4394","STM4430",4672432,4674369
"4395","STM4429",4672432,4673232
"4396","STM4431",4674786,4676726
"4397","STM4432",4675917,4676726
"4398","STM4433",4676901,4677929
"4399","STM4434",4677995,4679228
"4400","STM4435",4679383,4680204
"4401","STM4436",4680252,4681141
"4402","yjgA",4681197,4681760
"4403","pmbA",4681825,4683196
"4404","cybC",4683282,4683681
"4405","STM4440",4683959,4684297
"4406","STM4441",4684301,4684670
