"","Chromosome","ChromStart","ChromEnd","Gene_ID","Count"
"2485","chr1",4066227,4067052,"STM3858",32
"2486","chr1",4067140,4068897,"STM3859",16
"2487","chr1",4069048,4070891,"STM3860",14
"2488","chr1",4073684,4074112,"STM3863",9
"2489","chr1",4119776,4121800,"STM3911",2
"2490","chr1",4137118,4138468,"STM3927",15
"2491","chr1",4149569,4150115,"STM3940",5
"2492","chr1",4150123,4150489,"STM3941",5
"2493","chr1",4150560,4150893,"STM3942",1
"2494","chr1",4152029,4152238,"STM3944",4
"2495","chr1",4173806,4174630,"STM3966",14
"2496","chr1",4186892,4187953,"STM3980",4
"2497","chr1",4188150,4189322,"STM3981",7
"2498","chr1",4217386,4219220,"STM4008",1
"2499","chr1",4219994,4220868,"STM4010",13
"2500","chr1",4220869,4222110,"STM4011",12
"2501","chr1",4222112,4222979,"STM4012",23
"2502","chr1",4222980,4224010,"STM4013",14
"2503","chr1",4224018,4224871,"STM4014",13
"2504","chr1",4225023,4225726,"STM4015",5
"2505","chr1",4240105,4240429,"STM4030",2
"2506","chr1",4240502,4241438,"STM4031",1
"2507","chr1",4241997,4242251,"STM4032",8
"2508","chr1",4242298,4243223,"STM4033",5
"2509","chr1",4250334,4251434,"STM4039",5
"2510","chr1",4252854,4253420,"STM4042",5
"2511","chr1",4253509,4253819,"STM4042A",5
"2512","chr1",4255095,4255936,"STM4044",11
"2513","chr1",4263406,4264705,"STM4051",3
"2514","chr1",4264706,4265229,"STM4052",8
"2515","chr1",4265240,4266229,"STM4053",6
"2516","chr1",4266430,4267172,"STM4054",11
"2517","chr1",4268389,4269758,"STM4057",8
"2518","chr1",4276955,4277921,"STM4065",25
"2519","chr1",4277924,4278971,"STM4066",15
"2520","chr1",4279027,4279756,"STM4067",15
"2521","chr1",4279846,4280018,"STM4068",2
"2522","chr1",4280255,4280525,"STM4070",3
"2523","chr1",4280619,4282223,"STM4071",3
"2524","chr1",4290278,4291058,"STM4080",4
"2525","chr1",4306897,4308692,"STM4097",8
"2526","chr1",4309144,4309477,"STM4098",10
"2527","chr1",4315530,4316658,"STM4102",5
"2528","chr1",4316785,4318346,"STM4103",21
"2529","chr1",4318378,4319431,"STM4104",20
"2530","chr1",4374620,4374969,"STM4155",5
"2531","chr1",4375357,4376373,"STM4156",11
"2532","chr1",4376696,4376884,"STM4157",10
"2533","chr1",4407224,4408060,"STM4186",3
"2534","chr1",4414899,4415445,"STM4191",2
"2535","chr1",4415480,4416357,"STM4192",1
"2536","chr1",4417931,4418664,"STM4195",3
"2537","chr1",4418856,4419153,"STM4196",3
"2538","chr1",4419395,4419846,"STM4197",6
"2539","chr1",4419847,4420457,"STM4198",7
"2540","chr1",4420457,4422204,"STM4199",3
"2541","chr1",4422205,4422829,"STM4200",9
"2542","chr1",4422830,4423935,"STM4201",9
"2543","chr1",4423936,4424301,"STM4202",22
"2544","chr1",4424459,4426005,"STM4203",3
"2545","chr1",4426006,4426931,"STM4204",11
"2546","chr1",4426932,4427294,"STM4205",4
"2547","chr1",4427622,4428351,"STM4206",2
"2548","chr1",4428354,4429384,"STM4207",7
"2549","chr1",4429385,4429593,"STM4208",13
"2550","chr1",4429594,4430546,"STM4209",3
"2551","chr1",4430547,4432901,"STM4210",21
"2552","chr1",4433455,4433978,"STM4211",44
"2553","chr1",4433979,4435395,"STM4212",5
"2554","chr1",4435396,4435589,"STM4213",17
"2555","chr1",4435590,4436052,"STM4214",1
"2556","chr1",4436205,4436525,"STM4215",3
"2557","chr1",4436532,4437139,"STM4216",1
"2558","chr1",4437140,4437435,"STM4217",9
"2559","chr1",4438143,4438350,"STM4218",7
"2560","chr1",4438483,4439841,"STM4219",3
"2561","chr1",4463976,4464974,"STM4242",11
"2562","chr1",4472642,4473100,"STM4252",8
"2563","chr1",4473229,4476018,"STM4253",8
"2564","chr1",4478496,4479872,"STM4257",15
"2565","chr1",4479873,4481195,"STM4258",15
"2566","chr1",4481196,4482473,"STM4259",8
"2567","chr1",4482490,4499169,"STM4260",10
"2568","chr1",4499202,4501275,"STM4261",173
"2569","chr1",4501553,4501847,"STM4262",19
"2570","chr1",4506147,4507511,"STM4267",9
"2571","chr1",4510386,4510789,"STM4270",7
"2572","chr1",4511524,4513169,"STM4272",9
"2573","chr1",4549193,4549908,"STM4302",4
"2574","chr1",4554332,4554950,"STM4305",37
"2575","chr1",4554951,4555731,"STM4306",8
"2576","chr1",4555742,4556400,"STM4307",5
"2577","chr1",4556484,4557888,"STM4308",11
"2578","chr1",4558188,4559093,"STM4309",9
"2579","chr1",4559426,4559890,"STM4310",9
"2580","chr1",4560614,4560897,"STM4313",2
"2581","chr1",4560898,4561780,"STM4314",3
"2582","chr1",4562038,4562259,"STM4315",11
"2583","chr1",4562569,4562857,"STM4316",8
"2584","chr1",4562858,4563357,"STM4317",7
"2585","chr1",4563605,4564364,"STM4318",12
"2586","chr1",4596428,4596500,"STM4351",4
"2587","chr1",4616623,4617314,"STM4372",1
"2588","chr1",4630516,4630913,"STM4390",2
"2589","chr1",4653183,4654346,"STM4412",7
"2590","chr1",4654756,4655298,"STM4413",15
"2591","chr1",4659440,4660890,"STM4417",2
"2592","chr1",4661326,4662768,"STM4418",5
"2593","chr1",4663121,4663938,"STM4419",4
"2594","chr1",4663955,4665467,"STM4420",1
"2595","chr1",4665476,4665778,"STM4421",8
"2596","chr1",4665896,4666725,"STM4422",4
"2597","chr1",4666985,4667905,"STM4423",3
"2598","chr1",4667917,4668934,"STM4424",6
"2599","chr1",4669025,4670366,"STM4425",7
"2600","chr1",4671205,4672377,"STM4427",7
"2601","chr1",4672432,4672433,"STM4428",5
"2602","chr1",4674786,4675916,"STM4429",2
"2603","chr1",4672432,4673232,"STM4430",3
"2604","chr1",4675917,4676726,"STM4431",11
"2605","chr1",4676901,4677929,"STM4432",5
"2606","chr1",4677995,4679228,"STM4433",6
"2607","chr1",4679383,4680204,"STM4434",12
"2608","chr1",4680252,4681141,"STM4435",8
"2609","chr1",4681197,4681760,"STM4436",5
"2610","chr1",4684301,4684665,"STM4440",1
"2611","chr1",4684666,4684972,"STM4441",4
"2612","chr1",4684990,4685771,"STM4442",1
"2613","chr1",4685777,4686427,"STM4443",8
"2614","chr1",4686479,4687596,"STM4444",10
"2615","chr1",4687597,4688717,"STM4445",18
"2616","chr1",4688718,4689458,"STM4446",17
"2617","chr1",4689467,4691388,"STM4447",8
"2618","chr1",4691455,4691684,"STM4448",27
"2619","chr1",4703051,4703448,"STM4457",12
"2620","chr1",4705825,4707236,"STM4463",2
"2621","chr1",4707284,4708294,"STM4464",22
"2622","chr1",4708400,4709339,"STM4465",14
"2623","chr1",4709343,4710569,"STM4466",9
"2624","chr1",4711228,4711691,"STM4467",7
"2625","chr1",4722372,4723458,"STM4478",1
"2626","chr1",4735588,4736582,"STM4489",72
"2627","chr1",4736695,4738785,"STM4490",15
"2628","chr1",4738790,4741389,"STM4491",27
"2629","chr1",4756335,4756949,"STM4501",1
"2630","chr1",4757456,4758196,"STM4502",12
"2631","chr1",4759582,4760045,"STM4504",14
"2632","chr1",4760046,4760720,"STM4505",7
"2633","chr1",4761051,4761843,"STM4506",14
"2634","chr1",4764340,4765078,"STM4509",7
"2635","chr1",4765084,4766006,"STM4510",8
"2636","chr1",4774469,4775846,"STM4518",4
"2637","chr1",4775941,4776038,"STM4519",25
"2638","chr1",4776039,4776215,"STM4520",1
"2639","chr1",4794946,4795374,"STM4534",22
"2640","chr1",4795382,4795850,"STM4535",2
"2641","chr1",4795869,4796641,"STM4536",2
"2642","chr1",4796642,4797481,"STM4537",3
"2643","chr1",4797488,4798551,"STM4538",5
"2644","chr1",4798552,4799583,"STM4539",10
"2645","chr1",4799717,4801969,"STM4540",5
"2646","chr1",4804646,4805572,"STM4545",3
"2647","chr1",4808155,4808943,"STM4549",3
"2648","chr1",4810372,4810615,"STM4551",5
"2649","chr1",4826485,4828893,"STM4571",12
"2650","chr1",4830429,4831123,"STM4574",21
"2651","chr1",4831431,4832460,"STM4575",7
"2652","chr1",4853751,4854427,"STM4595",7
"2653","chr1",4854807,4855127,"STM4596",5
"2654","chr1",4855388,4856189,"STM4597",2
"2655","chr1",804553,805772,"sucA",22
"2656","chr1",805897,807065,"sucB",7
"2657","chr1",807066,807949,"sucC",13
"2658","chr1",809352,811100,"sucD",19
"2659","chr1",1452672,1454170,"sufA",1
"2660","chr1",1454176,1454894,"sufB",11
"2661","chr1",1454895,1456162,"sufC",8
"2662","chr1",1456163,1457396,"sufD",19
"2663","chr1",3335960,3336706,"sufI",11
"2664","chr1",1457401,1457825,"sufS",19
"2665","chr1",4581850,4582396,"sugE",3
"2666","chr1",2685372,2686262,"suhB",6
"2667","chr1",1163078,1163679,"sulA",1
"2668","chr1",3579758,3581154,"sun",11
"2669","chr1",105810,108170,"surA",10
"2670","chr1",3069227,3070272,"surE",6
"2671","chr1",3117868,3118736,"syd",4
"2672","chr1",3829910,3830331,"tag",10
"2673","chr1",2583487,2585499,"talA",15
"2674","chr1",8718,9319,"talB",7
"2675","chr1",4324504,4327011,"talC",7
"2676","chr1",3166683,3167877,"tas",5
"2677","chr1",4181326,4182105,"tatB",2
"2678","chr1",4182135,4182929,"tatC",3
"2679","chr1",126848,128522,"tbpA",17
"2680","chr1",3746521,3746773,"tcp",19
"2681","chr1",2934587,2935571,"tctD",8
"2682","chr1",2933765,2934446,"tctE",21
"2683","chr1",3414806,3415186,"tdcA",8
"2684","chr1",3412480,3413427,"tdcB",7
"2685","chr1",3411393,3412399,"tdcC",10
"2686","chr1",3410041,3411383,"tdcD",23
"2687","chr1",3408767,3409988,"tdcE",23
"2688","chr1",3406439,3408748,"tdcG",24
"2689","chr1",3903929,3905189,"tdh",13
"2690","chr1",1700046,1701035,"tehA",5
"2691","chr1",1698939,1699952,"tehB",8
"2692","chr1",566430,567113,"tesA",1
"2693","chr1",523346,523927,"tesB",8
"2694","chr1",461960,462304,"tgt",11
"2695","chr1",4382763,4383263,"thiC",38
"2696","chr1",2241046,2241856,"thiD",8
"2697","chr1",4379869,4380503,"thiF",6
"2698","chr1",4378165,4378936,"thiH",5
"2699","chr1",479361,480160,"thiI",21
"2700","chr1",486781,487703,"thiJ",11
"2701","chr1",472970,473496,"thiL",11
"2702","chr1",2242238,2242567,"thiM",10
"2703","chr1",2800,3721,"thrA",25
"2704","chr1",3722,5020,"thrB",2
"2705","chr1",5114,5898,"thrC",13
"2706","chr1",1414213,1414667,"thrS",6
"2707","chr1",3158824,3159709,"thyA",4
"2708","chr1",503199,503834,"tig",7
"2709","chr1",3238653,3239424,"tktA",33
"2710","chr1",2585562,2585800,"tktB",24
"2711","chr1",3535947,3539759,"tldD",19
"2712","chr1",1284238,1285256,"tmk",6
"2713","chr1",815950,817259,"tolA",5
"2714","chr1",817280,817818,"tolB",15
"2715","chr1",3350249,3350925,"tolC",13
"2716","chr1",814115,814555,"tolQ",2
"2717","chr1",814607,815843,"tolR",1
"2718","chr1",1832192,1832502,"tonB",11
"2719","chr1",1812774,1813037,"topA",25
"2720","chr1",1378627,1379985,"topB",21
"2721","chr1",4023365,4024615,"torA",23
"2722","chr1",4024679,4025343,"torC",4
"2723","chr1",4020823,4023364,"torD",8
"2724","chr1",4025344,4026398,"torR",12
"2725","chr1",4029225,4030568,"torS",46
"2726","chr1",4026453,4029199,"torT",10
"2727","chr1",4291158,4291766,"tpiA",10
"2728","chr1",1776174,1777837,"tpx",2
"2729","chr1",1896839,1897112,"treA",23
"2730","chr1",4698375,4699397,"treC",21
"2731","chr1",3777248,3778842,"treF",12
"2732","chr1",4699691,4702414,"treR",8
"2733","chr1",1717667,1718798,"trg",18
"2734","chr1",3581282,3581644,"trkA",17
"2735","chr1",4195137,4195694,"trkH",10
"2736","chr1",4348109,4349911,"trmA",5
"2737","chr1",2816076,2816636,"trmD",11
"2738","chr1",4051391,4052353,"trmE",17
"2739","chr1",1322739,1323210,"trmU",11
"2740","chr1",1825539,1825734,"trpA",11
"2741","chr1",1824253,1825072,"trpB",8
"2742","chr1",1823062,1824252,"trpC",16
"2743","chr1",1821643,1823061,"trpD",16
"2744","chr1",1820092,1821642,"trpE",33
"2745","chr1",1818341,1818449,"trpH",6
"2746","chr1",4841476,4841991,"trpR",3
"2747","chr1",3637252,3638002,"trpS",6
"2748","chr1",4763572,4764105,"trpS2",12
"2749","chr1",2481273,2482301,"truA",5
"2750","chr1",3452995,3453410,"truB",12
"2751","chr1",1036670,1037239,"trxB",10
"2752","chr1",2789149,2789829,"trxC",5
"2753","chr1",256265,257002,"tsf",2
"2754","chr1",4792078,4794850,"tsr",17
"2755","chr1",468701,469255,"tsx",4
"2756","chr1",3925971,3926625,"ttk",2
"2757","chr1",1469401,1470423,"ttrA",34
"2758","chr1",1471334,1473087,"ttrB",15
"2759","chr1",1470424,1471176,"ttrC",13
"2760","chr1",1473792,1474023,"ttrR",2
"2761","chr1",1473088,1473713,"ttrS",22
"2762","chr1",4362019,4362403,"tufB",1
"2763","chr1",1546397,1547711,"tus",6
"2764","chr1",4219275,4219993,"typA",10
"2765","chr1",2811478,2812684,"tyrA",10
"2766","chr1",4470688,4471412,"tyrB",15
"2767","chr1",2031683,2032361,"tyrP",14
"2768","chr1",1777863,1778920,"tyrR",14
"2769","chr1",1524801,1525672,"tyrS",9
"2770","chr1",1852677,1852819,"tyrT",1
"2771","chr1",4456196,4458633,"ubiA",5
"2772","chr1",4186124,4186843,"ubiB",5
"2773","chr1",4455212,4456097,"ubiC",2
"2774","chr1",4178057,4178659,"ubiE",2
"2775","chr1",737300,737878,"ubiF",17
"2776","chr1",2381277,2383684,"ubiG",8
"2777","chr1",3219646,3220976,"ubiH",14
"2778","chr1",2467177,2468589,"ubiX",4
"2779","chr1",2557627,2558537,"ucpA",5
"2780","chr1",2159358,2160776,"udg",9
"2781","chr1",4345577,4346227,"udhA",10
"2782","chr1",4175765,4177208,"udp",8
"2783","chr1",3726373,3727699,"ugpA",5
"2784","chr1",3727948,3728312,"ugpB",8
"2785","chr1",3724580,3725421,"ugpC",11
"2786","chr1",3725422,3726325,"ugpE",11
"2787","chr1",3723508,3724579,"ugpQ",9
"2788","chr1",1692171,1693125,"ugtL",5
"2789","chr1",3991231,3992252,"uhpA",6
"2790","chr1",3990566,3991169,"uhpB",16
"2791","chr1",3989064,3990565,"uhpC",24
"2792","chr1",3987726,3989063,"uhpT",9
"2793","chr1",2081160,2081667,"umuC",12
"2794","chr1",2081706,2081867,"umuD",5
"2795","chr1",2787416,2788465,"ung",7
"2796","chr1",2613008,2614094,"upp",1
"2797","chr1",260114,260984,"uppS",3
"2798","chr1",2612032,2612819,"uraA",19
"2799","chr1",2482354,2483504,"usg",9
"2800","chr1",555406,555895,"ushA",14
"2801","chr1",4275610,4276951,"ushB",12
"2802","chr1",3761619,3763095,"uspA",6
"2803","chr1",1153904,1155156,"uup",3
"2804","chr1",4476019,4476135,"uvrA",23
"2805","chr1",866766,866939,"uvrB",15
"2806","chr1",2038244,2038914,"uvrC",17
"2807","chr1",4158073,4159138,"uvrD",25
"2808","chr1",2039208,2039352,"uvrY",4
"2809","chr1",4761844,4762864,"uxuR",2
"2810","chr1",4613595,4614339,"vacB",13
"2811","chr1",2504792,2505747,"vacJ",1
"2812","chr1",4719886,4720376,"valS",43
"2813","chr1",2929591,2930495,"virK",16
"2814","chr1",3218471,3219645,"visC",10
"2815","chr1",2074326,2075768,"vsr",8
"2816","chr1",2198898,2201053,"wcaA",9
"2817","chr1",2197969,2198824,"wcaB",5
"2818","chr1",2197478,2197968,"wcaC",17
"2819","chr1",2196264,2197477,"wcaD",7
"2820","chr1",2195075,2196263,"wcaE",11
"2821","chr1",2194316,2195070,"wcaF",5
"2822","chr1",2192601,2193734,"wcaG",14
"2823","chr1",2191633,2192600,"wcaH",8
"2824","chr1",2191157,2191630,"wcaI",22
"2825","chr1",2187017,2188399,"wcaJ",18
"2826","chr1",2183958,2185448,"wcaK",7
"2827","chr1",2182656,2183946,"wcaL",16
"2828","chr1",2181439,2182655,"wcaM",17
"2829","chr1",4130430,4131675,"wecB",7
"2830","chr1",4131676,4132759,"wecC",16
"2831","chr1",4133665,4134806,"wecD",6
"2832","chr1",4134808,4136039,"wecE",14
"2833","chr1",4138469,4139226,"wecF",8
"2834","chr1",4139425,4140818,"wecG",19
"2835","chr1",1206186,1206359,"wraB",8
"2836","chr1",2203306,2204903,"wza",9
"2837","chr1",2201509,2202775,"wzb",7
"2838","chr1",2201054,2201508,"wzc",24
"2839","chr1",2185569,2186974,"wzxC",11
"2840","chr1",4136040,4137117,"wzxE",12
"2841","chr1",2157955,2159121,"wzzB",14
"2842","chr1",4129293,4130429,"wzzE",7
"2843","chr1",2535932,2536707,"xapA",11
"2844","chr1",2534857,2535746,"xapB",13
"2845","chr1",2533546,2534814,"xapR",11
"2846","chr1",4154690,4155418,"xerC",5
"2847","chr1",3205420,3205961,"xerD",10
"2848","chr1",2627589,2633715,"xseA",22
"2849","chr1",1382176,1383391,"xthA",6
"2850","chr1",3848150,3849342,"xylA",6
"2851","chr1",3846479,3847813,"xylB",22
"2852","chr1",3849403,3850238,"xylR",14
"2853","chr1",5966,7407,"yaaA",2
"2854","chr1",10092,10811,"yaaH",4
"2855","chr1",11579,13509,"yaaI",3
"2856","chr1",7652,8618,"yaaJ",19
"2857","chr1",93601,93837,"yaaU",15
"2858","chr1",52872,53810,"yaaY",3
"2859","chr1",141333,141708,"yabC",5
"2860","chr1",98765,100640,"yabF",2
"2861","chr1",123410,124100,"yabI",3
"2862","chr1",124101,125686,"yabJ",12
"2863","chr1",125687,126680,"yabK",10
"2864","chr1",129057,129672,"yabN",16
"2865","chr1",158689,161394,"yacA",4
"2866","chr1",196520,198142,"yacC",2
"2867","chr1",164040,165096,"yacE",3
"2868","chr1",163207,163835,"yacF",8
"2869","chr1",162464,163206,"yacG",3
"2870","chr1",185843,188454,"yacH",13
"2871","chr1",190186,191144,"yacL",2
"2872","chr1",216398,216866,"yadB",12
"2873","chr1",211031,211426,"yadE",21
"2874","chr1",202173,203090,"yadF",4
"2875","chr1",203091,203874,"yadG",20
"2876","chr1",203991,205077,"yadH",11
"2877","chr1",209795,211024,"yadI",1
"2878","chr1",240120,240509,"yadQ",20
"2879","chr1",240610,241247,"yadR",6
"2880","chr1",241270,242062,"yadS",8
"2881","chr1",285001,285416,"yaeB",5
"2882","chr1",286378,287023,"yaeC",8
"2883","chr1",289190,290733,"yaeD",6
"2884","chr1",287024,288063,"yaeE",7
"2885","chr1",247943,249253,"yaeH",2
"2886","chr1",282468,284202,"yaeJ",2
"2887","chr1",262380,264794,"yaeL",5
"2888","chr1",281220,281657,"yaeQ",5
"2889","chr1",278665,279964,"yaeR",2
"2890","chr1",264905,265390,"yaeT",13
"2891","chr1",364517,364930,"yafA",8
"2892","chr1",295894,296819,"yafB",15
"2893","chr1",296901,298088,"yafC",13
"2894","chr1",299083,299868,"yafD",8
"2895","chr1",299924,301291,"yafE",13
"2896","chr1",355270,355860,"yafH",21
"2897","chr1",356811,357565,"yafJ",2
"2898","chr1",357788,358856,"yafK",4
"2899","chr1",302872,303356,"yafS",9
"2900","chr1",352598,355058,"yafV",3
"2901","chr1",415665,415952,"yahN",1
"2902","chr1",441846,442537,"yaiA",1
"2903","chr1",439257,440080,"yaiC",14
"2904","chr1",442930,443853,"yaiE",4
"2905","chr1",440687,441391,"yaiI",3
"2906","chr1",428177,428811,"yaiU",8
"2907","chr1",428856,429986,"yaiV",8
"2908","chr1",432727,433047,"yaiW",14
"2909","chr1",433292,433518,"yaiY",2
"2910","chr1",433544,434656,"yaiZ",6
"2911","chr1",459561,460625,"yajB",3
"2912","chr1",444897,446125,"yajF",10
"2913","chr1",500990,501319,"yajG",5
"2914","chr1",469381,469832,"yajI",7
"2915","chr1",474631,476493,"yajO",19
"2916","chr1",488356,489705,"yajQ",2
"2917","chr1",489948,490109,"yajR",19
"2918","chr1",469833,470948,"ybaD",2
"2919","chr1",514221,515051,"ybaE",17
"2920","chr1",529250,532415,"ybaJ",1
"2921","chr1",552244,553464,"ybaL",18
"2922","chr1",540232,540796,"ybaN",2
"2923","chr1",516755,518519,"ybaO",4
"2924","chr1",556967,557800,"ybaP",2
"2925","chr1",511672,512377,"ybaW",2
"2926","chr1",512432,514142,"ybaX",7
"2927","chr1",523960,524359,"ybaY",8
"2928","chr1",524427,524542,"ybaZ",4
"2929","chr1",567114,569539,"ybbA",2
"2930","chr1",574853,575795,"ybbB",6
"2931","chr1",561425,562356,"ybbJ",5
"2932","chr1",562474,563139,"ybbK",7
"2933","chr1",563140,563932,"ybbL",2
"2934","chr1",564018,564872,"ybbM",6
"2935","chr1",564932,565713,"ybbN",11
"2936","chr1",565857,566429,"ybbO",7
"2937","chr1",569718,570858,"ybbP",20
"2938","chr1",575994,576488,"ybbS",7
"2939","chr1",582569,583882,"ybbV",2
"2940","chr1",586691,587850,"ybbY",15
"2941","chr1",602491,602704,"ybcI",9
"2942","chr1",602705,603588,"ybcJ",3
"2943","chr1",654993,656126,"ybdA",14
"2944","chr1",661264,663382,"ybdB",7
"2945","chr1",663679,664781,"ybdD",2
"2946","chr1",638149,638735,"ybdF",3
"2947","chr1",627189,629166,"ybdG",8
"2948","chr1",664876,666054,"ybdH",22
"2949","chr1",639681,640799,"ybdJ",1
"2950","chr1",640811,641534,"ybdK",10
"2951","chr1",666055,666644,"ybdL",17
"2952","chr1",666645,667897,"ybdM",8
"2953","chr1",668046,668961,"ybdN",18
"2954","chr1",669265,670022,"ybdO",7
"2955","chr1",678015,679264,"ybdQ",2
"2956","chr1",679347,679769,"ybdR",12
"2957","chr1",645454,649349,"ybdZ",2
"2958","chr1",704429,704758,"ybeA",2
"2959","chr1",705075,705693,"ybeB",1
"2960","chr1",694865,695846,"ybeC",1
"2961","chr1",697291,697872,"ybeF",9
"2962","chr1",348606,349558,"ybeJ",6
"2963","chr1",726613,727337,"ybeK",19
"2964","chr1",717081,718096,"ybeL",4
"2965","chr1",694567,694779,"ybeM",5
"2966","chr1",718188,718896,"ybeQ",14
"2967","chr1",718897,720335,"ybeR",12
"2968","chr1",720336,721025,"ybeS",11
"2969","chr1",721026,722514,"ybeU",1
"2970","chr1",722536,724215,"ybeV",22
"2971","chr1",732769,733238,"ybeX",9
"2972","chr1",733239,734331,"ybeY",1
"2973","chr1",774771,776202,"ybfA",2
"2974","chr1",758239,759009,"ybfE",1
"2975","chr1",759184,759736,"ybfF",5
"2976","chr1",750981,751325,"ybfM",12
"2977","chr1",751374,752685,"ybfN",4
"2978","chr1",813018,813416,"ybgE",1
"2979","chr1",818778,818850,"ybgF",9
"2980","chr1",778039,778794,"ybgH",7
"2981","chr1",778799,779448,"ybgI",4
"2982","chr1",779449,780367,"ybgJ",5
"2983","chr1",780368,781116,"ybgK",14
"2984","chr1",781440,781571,"ybgL",4
"2985","chr1",823069,823467,"ybgR",10
"2986","chr1",823653,824827,"ybgS",1
"2987","chr1",849173,850179,"ybhA",7
"2988","chr1",858797,860126,"ybhB",3
"2989","chr1",851838,853056,"ybhC",13
"2990","chr1",850323,851618,"ybhE",12
"2991","chr1",883690,884684,"ybhF",14
"2992","chr1",870632,871630,"ybhK",7
"2993","chr1",874243,874950,"ybhL",4
"2994","chr1",874968,875582,"ybhM",10
"2995","chr1",877115,878352,"ybhN",15
"2996","chr1",878353,879121,"ybhO",19
"2997","chr1",879231,879615,"ybhP",4
"2998","chr1",879616,880732,"ybhQ",3
"2999","chr1",880838,881960,"ybhR",10
"3000","chr1",881961,883689,"ybhS",11
"3001","chr1",890465,890737,"ybiB",16
"3002","chr1",899528,900052,"ybiF",2
"3003","chr1",885578,886953,"ybiH",7
"3004","chr1",891010,891288,"ybiJ",1
"3005","chr1",918092,919975,"ybiK",10
"3006","chr1",892404,894634,"ybiN",7
"3007","chr1",894745,895463,"ybiO",24
"3008","chr1",902263,902727,"ybiP",17
"3009","chr1",903900,904836,"ybiR",4
"3010","chr1",905027,906631,"ybiS",8
"3011","chr1",907240,907983,"ybiT",10
"3012","chr1",910450,911272,"ybiU",15
"3013","chr1",911350,913787,"ybiV(1)",1
"3014","chr1",1017518,1018486,"ybjD",16
"3015","chr1",1015855,1017517,"ybjE",10
"3016","chr1",954525,955872,"ybjF",11
"3017","chr1",938490,939730,"ybjG",6
"3018","chr1",945077,945350,"ybjM",4
"3019","chr1",948375,949500,"ybjN",4
"3020","chr1",953103,954246,"ybjO",2
"3021","chr1",962615,963952,"ybjP",4
"3022","chr1",1006517,1007540,"ybjR",7
"3023","chr1",1009070,1010083,"ybjT",23
"3024","chr1",1018604,1019715,"ybjX",11
"3025","chr1",1019716,1021675,"ybjY",7
"3026","chr1",1021805,1022040,"ybjZ",20
"3027","chr1",1050965,1052398,"ycaD",9
"3028","chr1",1070426,1072165,"ycaI",21
"3029","chr1",1043785,1045087,"ycaJ",15
"3030","chr1",1064803,1065680,"ycaL",9
"3031","chr1",1052691,1053515,"ycaM",13
"3032","chr1",1060583,1061292,"ycaO",20
"3033","chr1",1061470,1062566,"ycaP",7
"3034","chr1",1074480,1074650,"ycaQ",11
"3035","chr1",1087124,1087672,"ycbB",19
"3036","chr1",1077308,1078193,"ycbC",9
"3037","chr1",1160953,1162133,"ycbG",3
"3038","chr1",1088409,1089612,"ycbL",3
"3039","chr1",1148664,1149786,"ycbW",2
"3040","chr1",1151981,1153900,"ycbY",20
"3041","chr1",1175309,1175393,"yccA",3
"3042","chr1",1166406,1168476,"yccF",1
"3043","chr1",1205211,1205821,"yccJ",1
"3044","chr1",1174256,1174915,"yccK",3
"3045","chr1",1165852,1166318,"yccS",21
"3046","chr1",1169888,1170314,"yccT",8
"3047","chr1",1170734,1171958,"yccV",2
"3048","chr1",1172149,1172708,"yccW",13
"3049","chr1",1173840,1174179,"yccX",2
"3050","chr1",1207131,1207533,"ycdC",5
"3051","chr1",1226065,1226814,"ycdW",7
"3052","chr1",1226824,1227392,"ycdX",4
"3053","chr1",1227445,1227975,"ycdY",2
"3054","chr1",1228014,1228860,"ycdZ",3
"3055","chr1",1244849,1245420,"yceA",11
"3056","chr1",1250340,1250997,"yceB",4
"3057","chr1",1275822,1276009,"yceD",2
"3058","chr1",1242605,1243535,"yceE",12
"3059","chr1",1275222,1275784,"yceF",8
"3060","chr1",1283604,1284237,"yceG",15
"3061","chr1",1253752,1254688,"yceH",7
"3062","chr1",1245421,1246004,"yceI",1
"3063","chr1",1240780,1241167,"yceK",2
"3064","chr1",1252476,1253080,"yceL",9
"3065","chr1",1321579,1322739,"ycfC",2
"3066","chr1",1317216,1318679,"ycfD",7
"3067","chr1",1290742,1291127,"ycfF",1
"3068","chr1",1286342,1287792,"ycfH",7
"3069","chr1",1296541,1297192,"ycfJ",2
"3070","chr1",1291128,1291752,"ycfL",1
"3071","chr1",1291753,1292584,"ycfM",7
"3072","chr1",1292585,1293622,"ycfN",2
"3073","chr1",1294327,1295748,"ycfP",3
"3074","chr1",1297406,1297675,"ycfQ",2
"3075","chr1",1298885,1302349,"ycfS",6
"3076","chr1",1303848,1304547,"ycfU",14
"3077","chr1",1304548,1305806,"ycfV",6
"3078","chr1",1305824,1306746,"ycfW",9
"3079","chr1",1306756,1307586,"ycfX",9
"3080","chr1",1905883,1906616,"ycgB",17
"3081","chr1",1912072,1912788,"ycgL",1
"3082","chr1",1911662,1911994,"ycgM",4
"3083","chr1",1910953,1911623,"ycgN",2
"3084","chr1",1901599,1902680,"ycgO",15
"3085","chr1",1899787,1901536,"ycgQ",15
"3086","chr1",1898010,1898634,"ycgR",7
"3087","chr1",1872106,1872491,"ychA",4
"3088","chr1",1843110,1845800,"ychE",8
"3089","chr1",1883062,1884332,"ychF",12
"3090","chr1",1881087,1881695,"ychH",4
