chrm,start,end,gene
chr1,3697991,3698746,STM3533
chr1,3698924,3701385,glgP
chr1,3701391,3702835,glgA
chr1,3702824,3704278,glgC
chr1,3704134,3706118,glgX
chr1,3706107,3708307,glgB
chr1,3708640,3709761,asd
chr1,3709870,3710253,yhgN
chr1,3710170,3711523,gntU
chr1,3711507,3712210,gntK
chr1,3712179,3713181,gntR
chr1,3713304,3714014,yhhW
chr1,3714123,3715172,yhhX
chr1,3715616,3716117,yhhY
chr1,3716376,3717596,STM3547
chr1,3717605,3718373,STM3548
chr1,3718421,3719398,STM3549
chr1,3719384,3720429,STM3550
chr1,3720474,3722232,ggt
chr1,3722330,3722758,yhhA
chr1,3722771,3723524,ugpQ
chr1,3723508,3724588,ugpC
chr1,3724580,3725439,ugpE
chr1,3725422,3726325,ugpA
chr1,3726373,3727699,ugpB
chr1,3727948,3728322,STM3558
chr1,3728313,3728548,yhhV
chr1,3728666,3729389,livF
chr1,3729381,3730161,livG
chr1,3730145,3731439,livM
chr1,3731419,3732356,livH
chr1,3732405,3733570,livK
chr1,3733936,3734319,yhhK
chr1,3734292,3734431,STM3566
chr1,3734514,3735715,livJ
chr1,3735939,3736803,rpoH
chr1,3737039,3738109,ftsX
chr1,3738087,3738766,ftsE
chr1,3738758,3740250,ftsY
chr1,3740341,3740955,yhhF
chr1,3740933,3741214,yhhL
chr1,3741236,3741619,yhhM
chr1,3741738,3742375,yhhN
chr1,3742444,3744654,zntA
chr1,3744847,3746497,tcp
chr1,3746521,3746773,yhhP
chr1,3746925,3747601,yhhQ
chr1,3747661,3748231,STM3580
chr1,3748235,3749494,yhhS
chr1,3749572,3750633,yhhT
chr1,3750665,3751263,acpT
chr1,3751341,3751756,nikR
chr1,3751846,3752981,yhhJ
chr1,3752970,3755666,yhiH
chr1,3755708,3756786,yhiI
chr1,3757081,3758289,yhiN
chr1,3758493,3760004,pitA
chr1,3760144,3760487,uspB
chr1,3760693,3761301,uspA
chr1,3761619,3763095,yhiP
chr1,3763187,3763959,yhiQ
chr1,3763952,3766007,prlC
chr1,3766176,3767454,STM3595
chr1,3767641,3768500,yhiR
chr1,3768594,3769957,gor
chr1,3770004,3771054,STM3598
chr1,3771106,3772433,STM3599
chr1,3772479,3773335,STM3600
chr1,3773388,3774372,STM3601
chr1,3774541,3775265,STM3602
chr1,3775568,3777235,treF
chr1,3777248,3778842,STM3604
chr1,3779114,3779474,STM3605
chr1,3779480,3780098,yhjB
chr1,3780707,3781612,yhjC
chr1,3781669,3782713,yhjD
chr1,3783053,3784386,yhjE
chr1,3784426,3786499,yhjG
chr1,3786596,3787376,yhjH
chr1,3787579,3788521,kdgK
chr1,3788575,3790073,yhjJ
chr1,3790282,3791579,dctA
chr1,3791726,3793699,yhjK
chr1,3793906,3797460,yhjL
chr1,3797430,3798539,bcsC
chr1,3798543,3800843,yhjN
chr1,3800854,3803491,yhjO
chr1,3803475,3804240,yhjQ
chr1,3804228,3804445,yhjR
chr1,3804676,3806247,yhjS
chr1,3806230,3806435,yhjT
chr1,3806418,3808111,yhjU
chr1,3808685,3808825,STM3624A
chr1,3808932,3810241,yhjV
chr1,3810342,3811367,dppF
chr1,3811352,3812345,dppD
chr1,3812346,3813259,dppC
chr1,3813258,3814290,dppB
chr1,3814434,3816223,dppA
chr1,3816597,3817926,STM3631
chr1,3817980,3819112,STM3632
chr1,3819246,3820261,STM3633
chr1,3820424,3820497,proK
chr1,3820588,3822293,yhjW
chr1,3822497,3823031,lpfE
chr1,3823030,3824116,lpfD
chr1,3824127,3826668,lpfC
chr1,3826678,3827389,lpfB
chr1,3827461,3827997,lpfA
chr1,3828503,3829221,yhjY
chr1,3829354,3829945,tag
chr1,3829910,3830363,yiaC
chr1,3830332,3832677,bisC
chr1,3832807,3833480,yiaD
chr1,3833687,3834673,yiaE
chr1,3834723,3835447,yiaF
chr1,3835860,3836162,yiaG
chr1,3836438,3836663,cspA
chr1,3836830,3837376,STM3650
chr1,3837748,3838240,STM3651
chr1,3838221,3838508,STM3652
chr1,3838686,3839161,STM3653
chr1,3839782,3841860,glyS
chr1,3841861,3842783,glyQ
chr1,3842911,3843217,STM3657
chr1,3843370,3844374,yiaH
chr1,3844397,3844762,yiaB
chr1,3844925,3846393,xylB
chr1,3846479,3847813,xylA
chr1,3848150,3849342,xylR
chr1,3849403,3850238,bax
chr1,3850510,3852570,malS
chr1,3852744,3853994,avtA
chr1,3854031,3854517,ysaA
chr1,3854621,3855438,yiaJ
chr1,3855638,3856649,yiaK
chr1,3856648,3857125,yiaL
chr1,3857142,3858081,STM3670
chr1,3858209,3858693,yiaM
chr1,3858683,3859973,yiaN
chr1,3859973,3860971,yiaO
chr1,3860960,3862471,lyxK
chr1,3862454,3863130,sgbH
chr1,3863114,3863983,sgbU
chr1,3863960,3864672,sgbE
chr1,3864833,3865652,STM3678
chr1,3865905,3867867,STM3679
chr1,3867985,3869535,aldB
chr1,3869686,3870573,STM3681
chr1,3870858,3872725,selB
chr1,3872705,3874107,selA
chr1,3874195,3874814,yibF
chr1,3875190,3877195,mtlA
chr1,3877404,3878564,mtlD
chr1,3878561,3879151,mtlR
chr1,3879161,3879377,STM3688
chr1,3879648,3880023,yibL
chr1,3880507,3881196,STM3690
chr1,3881233,3885625,STM3691
chr1,3885911,3887579,lldP
chr1,3887564,3888352,lldR
chr1,3888334,3889539,lldD
chr1,3889592,3890076,yibK
chr1,3890144,3891155,STM3696
chr1,3891459,3892663,STM3697
chr1,3892729,3894047,STM3698
chr1,3894130,3894963,cysE
chr1,3895029,3896059,gpsA
chr1,3896048,3896528,secB
chr1,3896559,3896823,grxC
chr1,3896897,3897328,yibN
chr1,3897564,3899120,pmgI
chr1,3899112,3900413,yibP
chr1,3900398,3901379,yigQ
chr1,3901366,3902412,yibD
chr1,3902894,3903930,tdh
chr1,3903929,3905189,kbl
chr1,3905316,3906260,rfaD
chr1,3906263,3907309,rfaF
chr1,3907298,3908262,rfaC
chr1,3908295,3909516,rfaL
chr1,3909573,3910724,rfaK
chr1,3910819,3911628,rfaZ
chr1,3911778,3912476,rfaY
chr1,3912499,3913520,rfaJ
chr1,3913527,3914540,rfaI
chr1,3914546,3915636,rfaB
chr1,3915695,3915928,yibR
chr1,3915960,3916769,rfaP
chr1,3916750,3917888,rfaG
chr1,3917871,3918924,rfaQ
chr1,3919350,3920627,kdtA
chr1,3920626,3921115,kdtB
chr1,3921143,3921963,mutM
chr1,3922050,3922230,rpmG
chr1,3922238,3922487,rpmB
chr1,3922692,3923371,radC
chr1,3923520,3924753,dfp
chr1,3924734,3925189,dut
chr1,3925280,3925893,ttk
chr1,3925971,3926625,pyrE
chr1,3926691,3927421,rph
chr1,3927521,3928396,yicC
chr1,3928446,3929351,STM3736
chr1,3929414,3930303,STM3737
chr1,3930542,3931171,yigC
chr1,3931168,3932865,yicF
chr1,3933094,3933733,gmk
chr1,3933772,3934063,rpoZ
chr1,3934071,3936193,spoT
chr1,3936198,3936887,spoU
chr1,3936873,3938974,recG
chr1,3938977,3939834,STM3745
chr1,3939831,3941048,gltS
chr1,3941248,3942655,yicE
chr1,3942766,3944485,yicH
chr1,3944588,3946918,yicI
chr1,3946918,3948311,yicJ
chr1,3948588,3948678,selC
chr1,3948999,3949347,STM3752
chr1,3950014,3951211,sugR
chr1,3951208,3951558,STM3754
chr1,3951739,3952782,rhuM
chr1,3954066,3954698,rmbA
chr1,3954765,3957640,misL
chr1,3957735,3958208,fidL
chr1,3958210,3959080,marT
chr1,3959120,3959233,STM3760
chr1,3959839,3960531,slsA
chr1,3960760,3961244,cigR
chr1,3961554,3964284,mgtB
chr1,3964500,3965203,mgtC
chr1,3965695,3966606,yicL
chr1,3966649,3967597,STM3766
chr1,3967826,3968575,STM3767
chr1,3968556,3969668,STM3768
chr1,3969669,3970536,STM3769
chr1,3970526,3971281,STM3770
chr1,3971421,3971913,STM3771
chr1,3971917,3972350,STM3772
chr1,3972561,3975364,STM3773
chr1,3975550,3975849,STM3774
chr1,3975948,3977337,STM3775
chr1,3977397,3978602,yicM
chr1,3978799,3979165,STM3777
chr1,3979142,3979472,STM3778
chr1,3979563,3979839,STM3779
chr1,3979842,3980709,STM3780
chr1,3980765,3982256,STM3781
chr1,3982242,3983606,STM3782
chr1,3983676,3983970,STM3783
chr1,3983960,3984440,STM3784
chr1,3984451,3985278,STM3785
chr1,3985547,3986011,yicN
chr1,3986192,3987660,uhpT
chr1,3987726,3989065,uhpC
chr1,3989064,3990576,uhpB
chr1,3990566,3991169,uhpA
chr1,3991231,3992252,STM3791
chr1,3992256,3993583,STM3792
chr1,3993603,3994529,STM3793
chr1,3994842,3995633,STM3794
chr1,3995635,3995940,ilvN
chr1,3995929,3997629,ilvB
chr1,3997724,3997924,ivbL
chr1,3998345,3998459,ysdA
chr1,3998456,3998545,ysdB
chr1,3998638,3999498,STM3796A
chr1,3999701,4000885,emrD
chr1,4000812,4001897,STM3799
chr1,4001961,4002893,dsdC
chr1,4003007,4004447,dsdX
chr1,4004322,4005787,dsdA
chr1,4005869,4006399,yidF
chr1,4006396,4006768,yidG
chr1,4006748,4007106,yidH
chr1,4007539,4009213,yidE
chr1,4009390,4009832,ibpB
chr1,4009928,4010356,ibpA
chr1,4010637,4010983,yidQ
chr1,4010985,4012222,yidR
chr1,4012333,4013387,ccmH
chr1,4013373,4013941,ccmG
chr1,4013927,4015872,ccmF
chr1,4015855,4016345,ccmE
chr1,4016331,4016555,ccmD
chr1,4016540,4017297,ccmC
chr1,4017329,4018004,ccmB
chr1,4017985,4018602,ccmA
chr1,4018608,4020020,STM3820
chr1,4020198,4020843,torD
chr1,4020823,4023388,torA
chr1,4023365,4024615,torC
chr1,4024679,4025371,torR
chr1,4025344,4026398,torT
chr1,4026453,4029199,torS
chr1,4029225,4030568,dgoT
chr1,4030647,4031806,dgoA
chr1,4032393,4033282,dgoK
chr1,4033268,4033968,dgoR
chr1,4034218,4035074,yidA
chr1,4035362,4036631,STM3832
chr1,4036637,4037838,STM3833
chr1,4037946,4038849,STM3834
chr1,4038868,4041293,gyrB
chr1,4041311,4042404,recF
chr1,4042532,4043632,dnaN
chr1,4043637,4045114,dnaA
chr1,4045639,4045838,rpmH
chr1,4045855,4046214,rnpA
chr1,4046173,4046435,STM3841
chr1,4046425,4048084,yidC
chr1,4048226,4049590,trmE
chr1,4051391,4052353,STM3845
chr1,4052416,4053288,STM3846
chr1,4054081,4055277,yidY
chr1,4055229,4056205,yidZ
chr1,4056351,4057118,yieE
chr1,4057118,4057702,yieF
chr1,4057747,4059210,yieG
chr1,4059242,4059918,yieH
chr1,4060013,4060750,phoU
chr1,4060753,4061541,pstB
chr1,4061613,4062517,pstA
chr1,4062503,4063478,pstC
chr1,4063598,4064760,pstS
chr1,4064805,4066184,STM3858
chr1,4066227,4067052,STM3859
chr1,4067140,4068897,STM3860
chr1,4069048,4070891,glmS
chr1,4071066,4072513,glmU
chr1,4072756,4073460,STM3863
chr1,4073684,4074112,atpC
chr1,4074124,4075517,atpD
chr1,4075533,4076408,atpG
chr1,4076447,4077995,atpA
chr1,4078001,4078550,atpH
chr1,4078549,4079032,atpF
chr1,4079079,4079330,atpE
chr1,4079365,4080196,atpB
chr1,4080189,4080689,atpI
chr1,4081185,4081820,gidB
chr1,4081911,4083812,gidA
chr1,4084179,4084622,mioC
chr1,4084712,4085268,asnC
chr1,4085215,4086313,asnA
chr1,4086318,4087760,yieM
chr1,4087763,4089276,yieN
chr1,4089596,4091475,kup
chr1,4091572,4092091,rbsD
chr1,4092090,4093604,rbsA
chr1,4093596,4094575,rbsC
chr1,4094585,4095490,rbsB
chr1,4095610,4096553,rbsK
chr1,4096545,4097555,rbsR
chr1,4097521,4098959,yieO
chr1,4098960,4099678,yieP
chr1,4100145,4101688,rrsC
chr1,4101772,4101844,gltU
chr1,4102041,4105034,rrlC
chr1,4105041,4105139,9S
chr1,4105124,4105243,rrfC
chr1,4105296,4105375,aspT
chr1,4105381,4105453,trpT
chr1,4105558,4106406,yifA
chr1,4106499,4106851,yifE
chr1,4106876,4108407,yifB
chr1,4108561,4108846,ilvL
chr1,4108972,4110632,ilvG
chr1,4110615,4110892,ilvM
chr1,4110778,4111839,ilvE
chr1,4111982,4113850,ilvD
chr1,4113843,4115397,ilvA
chr1,4115677,4115998,STM3906
chr1,4115989,4116336,STM3907
chr1,4116339,4117418,ilvY
chr1,4117247,4118865,ilvC
chr1,4118957,4119250,ppiC
chr1,4119527,4119676,STM3911
chr1,4119776,4121800,rep
chr1,4121840,4123334,gppA
chr1,4123440,4124705,rhlB
chr1,4124837,4125178,trxA
chr1,4125597,4126856,rho
chr1,4127086,4128189,rfe
chr1,4128192,4129247,wzzE
chr1,4129293,4130433,wecB
chr1,4130430,4131692,wecC
chr1,4131676,4132759,rffG
chr1,4132780,4133016,rffH
chr1,4133108,4133671,wecD
chr1,4133665,4134806,wecE
chr1,4134808,4136058,wzxE
chr1,4136040,4137134,STM3927
chr1,4137118,4138489,wecF
chr1,4138469,4139226,wecG
chr1,4139425,4140818,yifK
chr1,4140921,4140994,argX
chr1,4141052,4141124,hisR
chr1,4141148,4141231,leuT
chr1,4141277,4141350,proM
chr1,4141935,4143144,hemY
chr1,4143134,4144316,hemX
chr1,4144325,4145081,hemD
chr1,4145062,4146035,hemC
chr1,4146193,4148926,cyaA
chr1,4149026,4149387,STM3940
chr1,4149569,4150115,STM3941
chr1,4150123,4150489,STM3942
chr1,4150560,4150893,cyaY
chr1,4150950,4151345,STM3944
chr1,4152029,4152238,yifL
chr1,4152263,4153099,dapF
chr1,4153080,4153803,yigA
chr1,4153785,4154702,xerC
chr1,4154690,4155418,yigB
chr1,4155438,4157716,uvrD
chr1,4158073,4159138,corA
chr1,4159187,4159578,yigF
chr1,4159583,4160051,yigG
chr1,4160076,4160978,rarD
chr1,4161004,4161489,yigI
chr1,4161620,4162505,pldA
chr1,4162571,4164418,recQ
chr1,4164482,4165102,rhtC
chr1,4165142,4165775,rthB
chr1,4165858,4166889,pldB
chr1,4166889,4167705,yigL
chr1,4167786,4168685,yigM
chr1,4168573,4169536,metR
chr1,4169764,4172039,metE
chr1,4172367,4173726,STM3966
chr1,4173806,4174630,dlhH
chr1,4174799,4175638,udp
chr1,4175765,4177208,yigN
chr1,4177293,4178059,ubiE
chr1,4178057,4178674,yigP
chr1,4178660,4180311,aarF
chr1,4180506,4180771,tatA
chr1,4180763,4181323,tatB
chr1,4181326,4182105,tatC
chr1,4182135,4182929,yigW
chr1,4182937,4183441,rfaH
chr1,4183602,4185089,yigC
chr1,4185165,4185876,ubiB
chr1,4186124,4186843,STM3980
chr1,4186892,4187953,STM3981
chr1,4188150,4189324,fadA
chr1,4189323,4191593,fadB
chr1,4191688,4193033,pepQ
chr1,4193025,4193647,yigZ
chr1,4193671,4195137,trkH
chr1,4195137,4195694,hemG
chr1,4196072,4197613,rrsA
chr1,4197683,4197756,ileT
chr1,4197871,4197943,alaT
chr1,4198129,4201123,rrlA
chr1,4201315,4201436,rrfA
chr1,4201697,4202227,mobB
chr1,4202209,4202805,mobA
chr1,4202850,4203132,yihD
chr1,4203197,4204195,yihE
chr1,4204196,4204835,dsbA
chr1,4204848,4205756,yihG
chr1,4206130,4208930,polA
chr1,4209089,4209144,spf
chr1,4209265,4209912,yihA
chr1,4210134,4210361,STM4002
chr1,4210480,4210995,yihI
chr1,4211173,4212557,hemN
chr1,4212870,4214288,glnG
chr1,4214288,4215410,glnL
chr1,4215612,4217110,glnA
chr1,4217000,4217432,STM4008
chr1,4217386,4219220,typA
chr1,4219275,4220015,STM4010
chr1,4219994,4220876,STM4011
chr1,4220869,4222110,STM4012
chr1,4222112,4222994,STM4013
chr1,4222980,4224010,STM4014
chr1,4224018,4224871,STM4015
chr1,4225023,4225726,yshA
chr1,4225783,4227213,yihO
chr1,4227250,4228645,yihP
chr1,4228678,4230726,yihQ
chr1,4230758,4231621,yihR
chr1,4231619,4232872,yihS
chr1,4232876,4233766,yihT
chr1,4233777,4234685,yihU
chr1,4234827,4235734,yihV
chr1,4235757,4236571,yihW
chr1,4236750,4237361,yihX
chr1,4237344,4238227,rbn
chr1,4238208,4238661,yihZ
chr1,4238646,4239647,yiiD
chr1,4239662,4240123,STM4030
chr1,4240105,4240429,STM4031
chr1,4240502,4241438,STM4032
chr1,4241997,4242251,STM4033
chr1,4242298,4243244,fdhE
chr1,4243224,4243870,fdoI
chr1,4243856,4244771,fdoH
chr1,4244771,4247833,fdoG
chr1,4248002,4248852,fdhD
chr1,4249120,4250156,STM4039
chr1,4250334,4251434,yiiG
chr1,4251789,4252119,STM4041
chr1,4252112,4252777,STM4042
chr1,4252854,4253420,STM4042A
chr1,4253509,4253834,yiiL
chr1,4253820,4254981,STM4044
chr1,4255095,4255936,rhaD
chr1,4256065,4257338,rhaA
chr1,4257321,4258934,rhaB
chr1,4259012,4259914,rhaS
chr1,4260056,4260915,rhaR
chr1,4260912,4262101,rhaT
chr1,4262565,4263248,STM4051
chr1,4263406,4264720,STM4052
chr1,4264706,4265229,STM4053
chr1,4265240,4266229,STM4054
chr1,4266430,4267172,sodA
chr1,4267179,4267931,yiiM
chr1,4267936,4268338,STM4057
chr1,4268389,4269776,cpxA
chr1,4269759,4270471,cpxR
chr1,4270595,4271108,cpxP
chr1,4271244,4272158,yiiP
chr1,4272334,4273305,pfkA
chr1,4273503,4274498,sbp
chr1,4274584,4275354,ushB
chr1,4275610,4276951,STM4065
chr1,4276955,4277921,STM4066
chr1,4277924,4278971,STM4067
chr1,4279027,4279756,STM4068
chr1,4279846,4280018,STM4069
chr1,4280029,4280165,STM4070
chr1,4280255,4280525,STM4071
chr1,4280619,4282223,ydeV
chr1,4282299,4283270,ydeW
chr1,4283503,4285049,ego
chr1,4285035,4286086,ydeY
chr1,4286075,4287084,ydeZ
chr1,4287101,4288135,yneA
chr1,4288152,4289039,yneB
chr1,4289071,4289412,yneC
chr1,4289415,4290186,STM4080
chr1,4290278,4291058,tpiA
chr1,4291158,4291766,yiiQ
chr1,4291844,4292283,yiiR
chr1,4292390,4293148,fpr
chr1,4293233,4294243,glpX
chr1,4294355,4295876,glpK
chr1,4295884,4296874,glpF
chr1,4297112,4297367,yiiU
chr1,4297589,4298074,menG
chr1,4298167,4299108,menA
chr1,4299163,4300505,hslU
chr1,4300504,4301047,hslV
chr1,4301126,4302100,ftsN
chr1,4302194,4303230,cytR
chr1,4303374,4305584,priA
chr1,4305766,4305988,rpmE
chr1,4306034,4306702,STM4097
chr1,4306897,4308692,STM4098
chr1,4309144,4309477,metJ
chr1,4309711,4310886,metB
chr1,4310878,4313321,metL
chr1,4313437,4314301,STM4102
chr1,4315530,4316658,STM4103
chr1,4316785,4318346,STM4104
chr1,4318378,4319431,metF
chr1,4319437,4321776,katG
chr1,4321834,4322463,yijF
chr1,4322716,4323833,gldA
chr1,4323831,4324504,talC
chr1,4324504,4327011,ptsA
chr1,4327301,4328393,frwC
chr1,4328396,4328728,frwB
chr1,4328815,4331124,pflD
chr1,4331077,4331968,pflC
chr1,4331958,4332323,frwD
chr1,4332310,4333173,yijO
chr1,4333322,4335067,yijP
chr1,4335266,4337927,ppc
chr1,4338286,4339524,argE
chr1,4339438,4340530,argC
chr1,4340529,4341314,argB
chr1,4341419,4342808,argH
chr1,4343021,4344010,oxyR
chr1,4343993,4345408,udhA
chr1,4345577,4346227,yijC
chr1,4346232,4346602,yijD
chr1,4346649,4347894,trmA
chr1,4348109,4349967,btuB
chr1,4349912,4350763,murI
chr1,4351143,4352686,rrsB
chr1,4352754,4352827,ileU
chr1,4352942,4353014,STM4134
chr1,4353200,4356193,rrlB
chr1,4356386,4356506,rrfB
chr1,4356672,4357713,murB
chr1,4357696,4358672,birA
chr1,4358707,4359670,coaA
chr1,4359866,4360039,STM4141
chr1,4360059,4360131,thrU
chr1,4360143,4360224,tyrU
chr1,4360344,4360415,glyT
chr1,4360425,4360497,thrT
chr1,4360604,4361800,tufB
chr1,4362019,4362413,secE
chr1,4362404,4362960,nusG
chr1,4363106,4363546,rplK
chr1,4363535,4364254,rplA
chr1,4364660,4365171,rplJ
chr1,4365224,4365603,rplL
chr1,4365911,4369949,rpoB
chr1,4370012,4374249,rpoC
chr1,4374291,4374614,STM4155
chr1,4374620,4374969,STM4156
chr1,4375357,4376373,STM4157
chr1,4376696,4376884,STM4158
chr1,4377035,4378182,thiH
chr1,4378165,4378947,thiG
chr1,4378937,4379143,STM4161
chr1,4379118,4379888,thiF
chr1,4379869,4380515,thiE
chr1,4380504,4382411,thiC
chr1,4382763,4383263,rsd
chr1,4383327,4384117,yjaD
chr1,4384145,4385222,hemE
chr1,4385221,4385903,nfi
chr1,4385945,4386535,yjaG
chr1,4386711,4386994,hupA
chr1,4387006,4387698,yjaH
chr1,4387740,4388209,zraP
chr1,4388437,4389846,hydH
chr1,4389838,4391177,hydG
chr1,4391174,4392475,purD
chr1,4392475,4394201,purH
chr1,4394688,4396232,rrsE
chr1,4396316,4396388,gltV
chr1,4396624,4399617,rrlE
chr1,4399810,4399931,rrfE
chr1,4400260,4400708,yjaB
chr1,4400666,4401783,metA
chr1,4401864,4403653,aceB
chr1,4403670,4404989,aceA
chr1,4405080,4406842,aceK
chr1,4406806,4407217,STM4186
chr1,4407224,4408060,iclR
chr1,4408069,4412035,metH
chr1,4412285,4413933,yjbB
chr1,4414009,4414712,pepE
chr1,4414770,4414871,STM4191
chr1,4414899,4415445,STM4192
chr1,4415480,4416361,yjbC
chr1,4416358,4416642,yjbD
chr1,4416728,4417676,STM4195
chr1,4417931,4418664,STM4196
chr1,4418856,4419153,STM4197
chr1,4419395,4419856,STM4198
chr1,4419847,4420457,STM4199
chr1,4420457,4422209,STM4200
chr1,4422205,4422844,STM4201
chr1,4422830,4423952,STM4202
chr1,4423936,4424301,STM4203
chr1,4424459,4426012,STM4204
chr1,4426006,4426943,STM4205
chr1,4426932,4427294,STM4206
chr1,4427622,4428351,STM4207
chr1,4428354,4429404,STM4208
chr1,4429385,4429602,STM4209
chr1,4429594,4430552,STM4210
chr1,4430547,4432901,STM4211
chr1,4433455,4433986,STM4212
chr1,4433979,4435413,STM4213
chr1,4435396,4435600,STM4214
chr1,4435590,4436052,STM4215
chr1,4436205,4436525,STM4216
chr1,4436532,4437143,STM4217
chr1,4437140,4437435,STM4218
chr1,4438143,4438350,STM4219
chr1,4438483,4439841,lysC
chr1,4440161,4441826,pgi
chr1,4442257,4442512,yjbE
chr1,4442546,4443214,yjbF
chr1,4443197,4443948,yjbG
chr1,4443940,4446044,yjbH
chr1,4446175,4446597,yjbA
chr1,4446763,4447669,malG
chr1,4447668,4449225,malF
chr1,4449344,4450603,malE
chr1,4450883,4452005,malK
chr1,4452083,4453452,lamB
chr1,4453604,4454533,malM
chr1,4454700,4455211,ubiC
chr1,4455212,4456097,ubiA
chr1,4456196,4458633,plsB
chr1,4458775,4459155,dgkA
chr1,4459198,4459872,lexA
chr1,4460038,4461376,dinF
chr1,4461373,4461486,STM4239
chr1,4461496,4461717,yjbJ
chr1,4461816,4462341,zur
chr1,4462574,4463888,STM4242
chr1,4463976,4464974,yjbN
chr1,4465129,4465384,yjbO
chr1,4465559,4466550,qor
chr1,4466589,4468022,dnaB
chr1,4468043,4469133,alr
chr1,4469271,4470512,tyrB
chr1,4470688,4471412,aphA
chr1,4471529,4471957,yjbQ
chr1,4471947,4472316,yjbR
chr1,4472317,4472661,STM4252
chr1,4472642,4473100,STM4253
chr1,4473229,4476217,uvrA
chr1,4476019,4476135,STM4255
chr1,4476202,4476832,ssb
chr1,4477865,4478505,STM4257
chr1,4478496,4479890,STM4258
chr1,4479873,4481199,STM4259
chr1,4481196,4482473,STM4260
chr1,4482490,4499169,STM4261
chr1,4499202,4501275,STM4262
chr1,4501553,4501847,yjcB
chr1,4502379,4503998,yjcC
chr1,4503986,4504404,soxS
chr1,4504334,4504854,soxR
chr1,4505139,4505815,STM4267
chr1,4506147,4507511,yjcD
chr1,4507651,4509307,yjcE
chr1,4509402,4510296,STM4270
chr1,4510386,4510803,STM4271
chr1,4510790,4511485,STM4272
chr1,4511524,4513187,yjcG
chr1,4513170,4513499,yjcH
chr1,4513730,4515703,acs
chr1,4515875,4516021,STM4276
chr1,4515928,4517556,nrfA
chr1,4517581,4518234,nrfB
chr1,4518220,4518902,nrfC
chr1,4518888,4519855,nrfD
chr1,4519832,4522070,nrfE
chr1,4522051,4522687,nrfG
chr1,4523016,4524342,gltP
chr1,4524500,4525189,yjcO
chr1,4525366,4527520,fdhF
chr1,4527868,4528782,lpxO
chr1,4529034,4529512,phnO
chr1,4529620,4530075,phnB
chr1,4530183,4530530,phnA
chr1,4530938,4532488,proP
chr1,4532655,4533725,basS
chr1,4533735,4534418,basR
chr1,4534400,4536057,yjdB
chr1,4536177,4537528,yjdE
chr1,4537654,4538428,adiY
chr1,4538713,4540994,adi
chr1,4541213,4542207,melR
chr1,4542282,4543769,melA
chr1,4543843,4545283,melB
chr1,4545381,4547067,fumB
chr1,4547123,4548477,dcuB
chr1,4548610,4548882,STM4302
chr1,4549193,4549924,dcuR
chr1,4549909,4551550,dcuS
chr1,4551969,4554325,STM4305
chr1,4554332,4554965,STM4306
chr1,4554951,4555731,STM4307
chr1,4555742,4556400,STM4308
chr1,4556484,4557888,STM4309
chr1,4558188,4559093,STM4310
chr1,4559426,4559890,tnpA_6
chr1,4560099,4560368,STM4312
chr1,4560376,4560595,STM4313
chr1,4560614,4560901,STM4314
chr1,4560898,4561780,STM4315
chr1,4562038,4562259,STM4316
chr1,4562569,4562869,STM4317
chr1,4562858,4563357,STM4318
chr1,4563605,4564364,phoN
chr1,4565566,4565943,EthD
chr1,4566008,4566347,STM4320
chr1,4566593,4566665,pheR
chr1,4566786,4567373,yjdC
chr1,4567398,4569120,dsbD
chr1,4569077,4569433,cutA
chr1,4569545,4570859,dcuA
chr1,4570961,4572466,aspA
chr1,4572699,4573214,fxsA
chr1,4573273,4574529,yjeH
chr1,4574776,4575083,mopB
chr1,4575113,4576773,mopA
chr1,4577017,4577370,yjeI
chr1,4577418,4578288,yjeJ
chr1,4578557,4579604,yjeK
chr1,4579617,4580192,efp
chr1,4580253,4580387,ecnA
chr1,4580488,4580641,ecnB
chr1,4580672,4581263,ecnR
chr1,4581504,4581833,sugE
chr1,4581850,4582396,blc
chr1,4582495,4582866,frdD
chr1,4582865,4583272,frdC
chr1,4583271,4584018,frdB
chr1,4583998,4585927,frdA
chr1,4586097,4587088,yjeA
chr1,4587301,4588816,yjeM
chr1,4588855,4589182,yjeO
chr1,4589249,4592587,yjeP
chr1,4592594,4593574,psd
chr1,4593654,4594730,yjeQ
chr1,4594801,4595358,orn
chr1,4595420,4596166,STM4351
chr1,4596428,4596500,glyV
chr1,4596660,4596732,glyX
chr1,4596892,4596964,glyY
chr1,4597245,4598413,yjeS
chr1,4598214,4599930,yjeF
chr1,4599902,4600363,yjeE
chr1,4600369,4601699,amiB
chr1,4601698,4603565,mutL
chr1,4603551,4604508,miaA
chr1,4604579,4604899,hfq
chr1,4604959,4606251,hflX
chr1,4606453,4607725,hflK
chr1,4607714,4608732,hflC
chr1,4608800,4609008,yjeT
chr1,4609047,4610409,purA
chr1,4610607,4611041,yjeB
chr1,4611068,4613517,vacB
chr1,4613595,4614339,yjfH
chr1,4614460,4614875,yjfI
chr1,4614878,4615588,yjfJ
chr1,4615582,4616658,STM4372
chr1,4616623,4617314,yjfK
chr1,4617322,4617730,yjfL
chr1,4617730,4618378,yjfM
chr1,4618366,4619544,yjfC
chr1,4619519,4621251,aidB
chr1,4621296,4621629,yjfN
chr1,4621702,4622044,yjfO
chr1,4622203,4622964,yjfP
chr1,4622961,4623728,yjfQ
chr1,4623821,4624897,yjfR
